	Kingdom	Phylum	Class	Order	Family	Genus	Species
28	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
29	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	NA
30	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
31	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
32	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
33	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia	NA
34	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
35	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
36	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_004	NA
37	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
38	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_004	NA
39	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Mumia	NA
40	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
41	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	NA
42	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA	NA
43	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	NA
44	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1	NA
45	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
46	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangium	NA
47	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_004	NA
48	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA	NA
49	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
50	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
51	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
52	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI_1936	NA	NA
53	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
54	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_003	NA
55	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
56	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
57	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
58	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
59	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	uncultured_959	NA
60	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	NA
61	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
62	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	NA
63	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_003	NA
64	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
65	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
66	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
67	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_1	NA
68	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
69	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA	NA
70	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Unknown_Genus_1000314	NA
71	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
72	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
73	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	NA
74	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
75	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	_Eubacterium__coprostanoligenes_group	NA
76	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
77	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
78	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella	NA
79	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	NA
80	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
81	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
82	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
83	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	NA
84	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
85	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	NA
86	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
87	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	NA
88	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
89	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	NA
90	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
91	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
92	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	NA
93	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
94	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Thalassospira	NA
95	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella_4	NA
96	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
97	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_1	NA
98	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
100	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
101	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
102	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
103	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	NA
104	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_014	NA
105	Bacteria	Tenericutes	Mollicutes	Mollicutes_RF9	Unknown_Family_1002677	Unknown_Genus_1001017	NA
106	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
107	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
108	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
109	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
110	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	NA
111	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	Unknown_Genus_1000265	NA
112	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseococcus	NA
114	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
115	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_BS11_gut_group	Unknown_Genus_1000265	NA
116	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
117	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
118	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	NA
119	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
120	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
121	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
122	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
123	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
124	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_1	NA
125	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
126	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
127	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
128	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	NA
129	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
130	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA	NA
131	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
132	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
133	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p_2534_18B5_gut_group	Unknown_Genus_1000280	NA
134	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_002	NA
135	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	NA
136	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
137	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
138	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	NA	NA	NA
139	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
140	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Unknown_Family_1002210	NA	NA
141	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_1	NA
142	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_S24_7_group	Unknown_Genus_1000267	NA
143	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
144	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_vadinBB60_group	Unknown_Genus_1000514	NA
145	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_014	NA
146	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
147	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Stackebrandtia	NA
148	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	NA
149	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum	NA
150	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	M2PB4_65_termite_group	NA	NA
151	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	NA
153	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R_7_group	NA
154	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
155	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	NA
156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
157	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
158	Bacteria	Tenericutes	Mollicutes	Mollicutes_RF9	Unknown_Family_1002677	Unknown_Genus_1001017	NA
159	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_NK4A214_group	NA
160	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
161	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_NK4A214_group	NA
162	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
163	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	NA
164	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
165	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
166	Bacteria	Chloroflexi	Thermomicrobia	JG30_KF_CM45	Unknown_Family_1002292	Unknown_Genus_1000421	NA
167	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
168	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	NA
169	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
170	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
171	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus_Soleaferrea	NA
172	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
173	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_S24_7_group	Unknown_Genus_1000267	NA
174	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	NA
175	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
176	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
177	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
178	Bacteria	Tenericutes	Mollicutes	NB1_n	Unknown_Family_1002678	Unknown_Genus_1001019	NA
179	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_014	NA
180	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
181	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium	NA
182	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_AD3011_group	NA
183	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured_2021	NA
184	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Unknown_Genus_1000551	NA
185	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	NA
186	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_014	NA
187	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	_Eubacterium__coprostanoligenes_group	NA
188	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	NA
189	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
190	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
191	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_013	NA
192	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
193	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	NA	NA	NA
194	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
195	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
196	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_vadinBB60_group	Unknown_Genus_1000514	NA
197	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
198	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_009	NA
199	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	NA
200	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_014	NA
201	Bacteria	Tenericutes	Mollicutes	Mollicutes_RF9	Unknown_Family_1002677	Unknown_Genus_1001017	NA
202	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	NA
203	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Bogoriellaceae	NA	NA
204	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	NA
205	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
206	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
207	Bacteria	Firmicutes	NA	NA	NA	NA	NA
208	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
209	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	NA
210	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
211	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
212	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	_Eubacterium__coprostanoligenes_group	NA
213	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
214	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured_11491	NA
215	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	NA
216	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured_2021	NA
217	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	NA
218	Bacteria	Firmicutes	NA	NA	NA	NA	NA
219	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
220	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	NA
221	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
222	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
223	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG_003	NA
224	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
225	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
226	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
227	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
228	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
229	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
230	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
231	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG_010	NA
232	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
233	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	NA
234	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_9	NA
235	Bacteria	Tenericutes	Mollicutes	Mollicutes_RF9	Unknown_Family_1002677	Unknown_Genus_1001017	NA
236	Bacteria	Tenericutes	Mollicutes	Mollicutes_RF9	Unknown_Family_1002677	Unknown_Genus_1001017	NA
237	Bacteria	NA	NA	NA	NA	NA	NA
238	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
239	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
240	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
241	Bacteria	Tenericutes	Mollicutes	Mollicutes_RF9	Unknown_Family_1002677	Unknown_Genus_1001017	NA
242	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
243	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	Unknown_Genus_1000266	NA
244	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_RF16_group	Unknown_Genus_1000266	NA
245	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
246	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	NA
247	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	_Anaerorhabdus__furcosa_group	NA
248	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	NA
249	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Mogibacterium	NA
250	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_S24_7_group	NA	NA
251	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NA	NA	NA
252	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	NA
253	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured_2071	NA
254	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
255	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mobilitalea	NA
256	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
257	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_Ga6A1_group	NA
258	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
259	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
260	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	NA
261	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	NA
262	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	NA
263	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
264	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
265	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
266	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracocccus	NA
267	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
268	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_1	NA
