	SAMPLE_112509	SAMPLE_112508	SAMPLE_112525	SAMPLE_112524	SAMPLE_112523	SAMPLE_112522	SAMPLE_112521	SAMPLE_112520	SAMPLE_112501	SAMPLE_112500	SAMPLE_112503	SAMPLE_112502	SAMPLE_112505	SAMPLE_112504	SAMPLE_112507	SAMPLE_112506	SAMPLE_112488	SAMPLE_112489	SAMPLE_112533	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112479	SAMPLE_112478	SAMPLE_112538	SAMPLE_112527	SAMPLE_112526	SAMPLE_112530	SAMPLE_112531	SAMPLE_112518	SAMPLE_112519	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112512	SAMPLE_112513	SAMPLE_112510	SAMPLE_112511	SAMPLE_112516	SAMPLE_112514	SAMPLE_112515	SAMPLE_112475	SAMPLE_112474	SAMPLE_112477	SAMPLE_112476	SAMPLE_112529	SAMPLE_112499	SAMPLE_112498	SAMPLE_112497	SAMPLE_112496	SAMPLE_112495	SAMPLE_112494	SAMPLE_112493	SAMPLE_112492	SAMPLE_112491	SAMPLE_112490	SAMPLE_112528	SAMPLE_112532
SAMPLE_112479	0.695516224044	0.825125317452	0.748594443454	0.702987114716	0.782913203519	0.889469294395	0.902108181498	0.807615842718	0.596292206271	0.689777800805	0.634867650665	0.642589027589	0.547177166721	0.591736094748	0.593209035032	0.732502329552	0.537448353897	0.505589359148	0.610588317137	0.449615845744	0.485148377618	0.451052892152	0.492022156859	0.504702155245	0.487730346963	0.471750121795	0.454761499729	0.0	0.450253003156	0.777578109944	0.552539346769	0.555949025839	0.775379373699	0.79090122156	0.878288559282	0.862750702109	0.643132307021	0.594923119996	0.606944464768	0.755596803913	0.61752251984	0.699791661243	0.689071445577	0.820264065783	0.878579772907	0.744042928118	0.674747581587	0.442382377122	0.508420559685	0.482521952128	0.50310104316	0.555111429081	0.520115406229	0.610608859227	0.555214279165	0.627061933661	0.568469807826	0.526045131798	0.560757552052	0.534802767551	0.601028563293	0.531779259674	0.797030520127	0.637003532575
SAMPLE_112478	0.67209949546	0.837643776361	0.720508334815	0.674378317257	0.762260483223	0.898392467497	0.902060635143	0.777783986383	0.593837324283	0.656894247294	0.614192074392	0.592609904219	0.519103313789	0.616654923792	0.594520499527	0.742958908263	0.509819567397	0.486732895681	0.575483328348	0.461185690313	0.471569942151	0.433279682771	0.467742932619	0.456182424597	0.458767942975	0.46099823438	0.458255960988	0.450253003156	0.0	0.779190103043	0.504579157112	0.523640756542	0.769513038124	0.799226398564	0.884965767529	0.86553166501	0.614899498655	0.554766300974	0.550997788566	0.74364541304	0.607536647275	0.665652011863	0.64058227843	0.825176522238	0.893444961752	0.737480792271	0.647546000789	0.400107121123	0.461904617806	0.426703244021	0.481159314498	0.563751353688	0.486848042042	0.599851901409	0.505162275364	0.584138560806	0.54016506345	0.494723808949	0.529562561666	0.467829678674	0.559549679443	0.471808603628	0.770932956024	0.61517129378
SAMPLE_112538	0.625873888682	0.70138582671	0.633102409568	0.646412213416	0.645510397004	0.706860226827	0.754391350732	0.421820579435	0.625742013774	0.642229996769	0.623879797947	0.653863767148	0.696245265808	0.641297247617	0.685151865816	0.620199716133	0.700880360323	0.693994818822	0.686049711674	0.777081515848	0.736996765217	0.747615207313	0.779396655186	0.723648262042	0.723853002207	0.724512441174	0.739907281516	0.777578109944	0.779190103043	0.0	0.707536888196	0.722422706545	0.665463073834	0.660675991239	0.716894815606	0.727779986093	0.679605119475	0.684858167078	0.637459923804	0.724312060869	0.635665370448	0.621184652137	0.614803572417	0.685716980116	0.749255776285	0.62709365935	0.625616844566	0.768553165087	0.784314838366	0.772466572345	0.799472703211	0.773263177314	0.702759188752	0.621990475687	0.682606667924	0.708934791116	0.691482722128	0.686889139757	0.679279613495	0.685613157331	0.653621641704	0.7421139932	0.413146096351	0.658917462898
SAMPLE_112527	0.596557218601	0.778490945061	0.656158466933	0.614156036117	0.704464714712	0.839561281731	0.846875970003	0.733120640996	0.507687941935	0.595801642191	0.519181803621	0.502084290266	0.484107243466	0.545815662426	0.554183573048	0.656576077893	0.446230372084	0.464939115247	0.534443397875	0.518407220478	0.487766745561	0.49648729175	0.535898684662	0.443713162427	0.449613299712	0.522210033184	0.485479570704	0.552539346769	0.504579157112	0.707536888196	0.0	0.523360610899	0.737289069685	0.723200399535	0.816555160047	0.812747678765	0.549424798315	0.474223863256	0.530469579439	0.660818527576	0.551788779395	0.617796398974	0.585358444626	0.75067109031	0.826174477068	0.65784645177	0.560157420381	0.518116285394	0.499430530725	0.497567167738	0.564074943684	0.600713811964	0.451644472832	0.494319564872	0.466140815889	0.536971344238	0.464228555433	0.457229705895	0.493666934131	0.438617702837	0.482115918678	0.500427994016	0.696490504766	0.546310645478
SAMPLE_112526	0.637502425163	0.750184711608	0.665160199312	0.622300416404	0.699377099911	0.842220905208	0.838137131213	0.765127118065	0.558789613608	0.63502549409	0.593314706465	0.587171781848	0.532077346679	0.573752705898	0.536226071486	0.680765468421	0.504265158717	0.48883639384	0.518617040406	0.575683064113	0.535454491478	0.519102246152	0.517611075819	0.522164114998	0.540586420191	0.525741711267	0.533726043999	0.555949025839	0.523640756542	0.722422706545	0.523360610899	0.0	0.705086994775	0.750280855566	0.818048914103	0.807368077516	0.524951255046	0.532803317213	0.536160396788	0.659301527636	0.550119290945	0.589070737263	0.603906133618	0.768360506672	0.820362304807	0.689793173459	0.628278144464	0.527829103822	0.555057503415	0.531747090484	0.534506358569	0.523771022618	0.507963837881	0.53503167237	0.508595418993	0.504152477491	0.532361519694	0.518445875368	0.523459724384	0.496652298567	0.527964342071	0.46393049569	0.732328343999	0.546403386858
SAMPLE_112530	0.571499173989	0.575013552537	0.57147992008	0.541408313451	0.561055247511	0.6052021241	0.644061465061	0.719740608315	0.610643200071	0.549478120797	0.622790697674	0.604328233152	0.693336259062	0.582826716298	0.614980422032	0.574881149606	0.713706990637	0.688918503953	0.692026762346	0.79253895136	0.725246493427	0.751280847437	0.770970472942	0.7486355444	0.726171505196	0.712006666885	0.763672348046	0.775379373699	0.769513038124	0.665463073834	0.737289069685	0.705086994775	0.0	0.545579890733	0.601801236991	0.629296799538	0.611277803692	0.662984056865	0.605039610576	0.622364845153	0.650094620141	0.542306514335	0.568265015683	0.579353151598	0.618569816884	0.52560003021	0.580932459636	0.783719665594	0.79074833746	0.788110043366	0.802795490177	0.699692899349	0.697933324001	0.594377706573	0.670389420356	0.683869921955	0.69110277366	0.698067141156	0.667839529577	0.707337241289	0.647963118537	0.741601469697	0.699589599002	0.609260641179
SAMPLE_112531	0.561509144165	0.56690244687	0.464025719702	0.536445721261	0.49068583942	0.50642527112	0.533138313658	0.662709962347	0.609843876181	0.558006686222	0.622755419717	0.60648802236	0.707119454984	0.618939973483	0.65619514373	0.544071338004	0.717869668798	0.72126433346	0.745966829212	0.803600659337	0.733852893089	0.778118052752	0.808632908879	0.762165049045	0.741152805401	0.738045032975	0.763922452658	0.79090122156	0.799226398564	0.660675991239	0.723200399535	0.750280855566	0.545579890733	0.0	0.525186600922	0.542198005347	0.686955031592	0.70859967588	0.622294229953	0.682454034352	0.650345993592	0.573069565017	0.563545092853	0.571718735182	0.572357354725	0.489132666961	0.571056338991	0.807922308041	0.792321060197	0.803237404217	0.829604202302	0.779495329152	0.698976195339	0.61078052706	0.68762766255	0.713740992464	0.70877847053	0.732178795169	0.690802886237	0.702038524525	0.699427840971	0.775057565491	0.682273886237	0.661535459011
SAMPLE_112518	0.677854049007	0.520899592504	0.581463013413	0.66151554652	0.566930280586	0.460530435975	0.451696472471	0.692920031864	0.724890544852	0.639974520393	0.721192323145	0.718061190843	0.789362284931	0.724082473293	0.758290397734	0.558357743391	0.813078606433	0.814549753801	0.791491572465	0.882108271661	0.8537117002	0.869832044452	0.882682762649	0.846375311123	0.830962711568	0.847162417327	0.857010355501	0.878288559282	0.884965767529	0.716894815606	0.816555160047	0.818048914103	0.601801236991	0.525186600922	0.0	0.560797199207	0.740932052022	0.772159489244	0.725005342016	0.718395888604	0.747265958482	0.651271900317	0.683787057521	0.550418104687	0.511494760949	0.621991482169	0.686975120108	0.898775035736	0.898884884002	0.894476913268	0.898006746595	0.851289869329	0.782798749438	0.71561187984	0.774659102598	0.778899344101	0.804671511788	0.818426665247	0.78228169574	0.787261919644	0.781333830644	0.852658553838	0.719535819723	0.73998750083
SAMPLE_112519	0.649809559961	0.470154822856	0.603127391271	0.666606578438	0.543657096848	0.48529810673	0.556187432839	0.743559024803	0.704032942284	0.637453235516	0.683697337176	0.711384406383	0.788710505585	0.69718811677	0.715015755421	0.581647996976	0.8130483206	0.801004422425	0.789876669035	0.874672051944	0.836415032605	0.862694586317	0.873960000627	0.8370704978	0.823802841745	0.828786142386	0.850751719395	0.862750702109	0.86553166501	0.727779986093	0.812747678765	0.807368077516	0.629296799538	0.542198005347	0.560797199207	0.0	0.749479227024	0.751052347426	0.710545937448	0.699783477925	0.735311636936	0.678712310048	0.644493657646	0.541824897839	0.490151201595	0.516476404247	0.617729450034	0.884781181958	0.888874393668	0.886232017316	0.887863599294	0.846881169632	0.776714361301	0.694959388333	0.759642804216	0.767127821561	0.784282588085	0.803798529417	0.773856203915	0.790708712598	0.75718908365	0.853143679051	0.755622081101	0.745375562134
SAMPLE_112534	0.580048029157	0.652842044394	0.626366484753	0.554437040063	0.646674519411	0.768976752363	0.780388960072	0.731466793019	0.525073511334	0.600322657366	0.541439833093	0.521853749167	0.533485377777	0.547851084198	0.466039808544	0.617707523076	0.569612590477	0.517455149425	0.524390157577	0.649274173043	0.619496594458	0.59940312988	0.611066380834	0.613697535088	0.572257498932	0.585992578022	0.583805543261	0.643132307021	0.614899498655	0.679605119475	0.549424798315	0.524951255046	0.611277803692	0.686955031592	0.740932052022	0.749479227024	0.0	0.522990341715	0.536136451895	0.567042312178	0.510497204389	0.562687324081	0.554455151742	0.662116555883	0.754714096169	0.582361640387	0.532945448714	0.650197935785	0.661212458722	0.647958970154	0.658583654688	0.600020008185	0.531212438766	0.527849782564	0.527287779011	0.4874725822	0.542710469453	0.55021835287	0.559560654449	0.541491222797	0.552971271754	0.564848141059	0.684501033759	0.502557738284
SAMPLE_112535	0.570094748965	0.714068811897	0.603431582509	0.587656113951	0.65820963649	0.792735642893	0.798633983288	0.728554638237	0.535851625555	0.566231734536	0.484405149744	0.526015187251	0.54497212836	0.54181934352	0.504097448453	0.620274133979	0.480714410462	0.509346101193	0.543004180092	0.573326535193	0.541852924397	0.55738455507	0.587068687108	0.50966850868	0.518754901145	0.526532962681	0.537147808051	0.594923119996	0.554766300974	0.684858167078	0.474223863256	0.532803317213	0.662984056865	0.70859967588	0.772159489244	0.751052347426	0.522990341715	0.0	0.503928650739	0.597903680005	0.556897547764	0.597568945582	0.56074298019	0.680906670786	0.768616615299	0.620301956847	0.516024669883	0.593760753365	0.625490538311	0.572919620386	0.622597106625	0.563584404544	0.500552825146	0.490360518854	0.473923393333	0.522695237469	0.488229466242	0.495928119721	0.51621418749	0.484285490778	0.398860281355	0.538232232978	0.701953064413	0.531093671301
SAMPLE_112536	0.520989554131	0.66985615974	0.532446652199	0.5141450892	0.572872175752	0.731896133537	0.740886365157	0.654291967838	0.459034326571	0.455203727906	0.449157701767	0.412333005408	0.487146897723	0.413865920044	0.487032878496	0.532713750278	0.520323941222	0.481978983976	0.538281441238	0.640687028809	0.546571099358	0.573568304534	0.625267066112	0.552648670018	0.479802828097	0.512881577088	0.560463367146	0.606944464768	0.550997788566	0.637459923804	0.530469579439	0.536160396788	0.605039610576	0.622294229953	0.725005342016	0.710545937448	0.536136451895	0.503928650739	0.0	0.618767898873	0.515838327288	0.53146878505	0.418335693221	0.637404646168	0.729750347325	0.550316285383	0.431927982087	0.594107400623	0.632903693117	0.610924423719	0.655951507977	0.628061005095	0.478486446333	0.393178471545	0.431792060771	0.519415049332	0.531896559914	0.518590169701	0.461893971261	0.451536996341	0.453379436641	0.588204391491	0.651260078219	0.475439584161
SAMPLE_112537	0.659326202821	0.583512039673	0.676419937138	0.657201570751	0.675168452303	0.734872143163	0.749588260998	0.790689600309	0.654896127441	0.625007774128	0.606903962895	0.630011402102	0.697515314382	0.638700843015	0.626823880903	0.65769740272	0.659558657223	0.663475021323	0.653230070805	0.749684788435	0.70582278649	0.729398944071	0.713985942083	0.700936761653	0.664152844392	0.655176311457	0.704865102234	0.755596803913	0.74364541304	0.724312060869	0.660818527576	0.659301527636	0.622364845153	0.682454034352	0.718395888604	0.699783477925	0.567042312178	0.597903680005	0.618767898873	0.0	0.683041000486	0.617558325317	0.62733147305	0.580012710158	0.694799377187	0.626223032875	0.60488833186	0.760959911981	0.768573866456	0.770538789754	0.764956468695	0.672364044941	0.658261145971	0.576482369754	0.62652829506	0.598203178317	0.7067192619	0.685231104098	0.631098141484	0.643992271191	0.602589481454	0.67327623576	0.745683381051	0.640195666617
SAMPLE_112512	0.537457940631	0.710684957435	0.572095815604	0.521781132905	0.613924310371	0.742061567411	0.78143155706	0.680152949989	0.464664497091	0.579935848905	0.519300013088	0.464432394797	0.47105951824	0.516782182579	0.500171144562	0.622297112331	0.521862523333	0.541559818073	0.548968438311	0.605922338522	0.575250707825	0.587237551569	0.627595698999	0.549032901574	0.55706769504	0.579713965693	0.532754259844	0.61752251984	0.607536647275	0.635665370448	0.551788779395	0.550119290945	0.650094620141	0.650345993592	0.747265958482	0.735311636936	0.510497204389	0.556897547764	0.515838327288	0.683041000486	0.0	0.572927827664	0.538793224262	0.692252112602	0.760784527605	0.557471796799	0.526879606421	0.606975433027	0.589724698838	0.611573013545	0.643272192169	0.655748149717	0.477462133903	0.501143438722	0.486572882765	0.53643251231	0.516071946094	0.453175979706	0.564884552952	0.509127206649	0.5016622181	0.576074132956	0.6354228703	0.524278175058
SAMPLE_112513	0.495727145695	0.613628201536	0.478255995903	0.443286645206	0.520234522205	0.616667902482	0.687351301098	0.650170114998	0.544850886505	0.543417306748	0.528863803869	0.52810650234	0.59386192723	0.549974064097	0.532928361896	0.515488486868	0.614089497275	0.597412737432	0.569518984318	0.688502802762	0.660714630257	0.655821982299	0.690965886687	0.638639092722	0.627321832171	0.63298056815	0.648000053451	0.699791661243	0.665652011863	0.621184652137	0.617796398974	0.589070737263	0.542306514335	0.573069565017	0.651271900317	0.678712310048	0.562687324081	0.597568945582	0.53146878505	0.617558325317	0.572927827664	0.0	0.500776654908	0.634695140315	0.670455950899	0.543495659624	0.502176983024	0.700350688956	0.705945338803	0.691433528296	0.687211779718	0.638250632622	0.602861167983	0.509466592085	0.563184182255	0.545415181524	0.588027531631	0.624768048128	0.574817399868	0.579650708007	0.576179005551	0.632967706992	0.648538661938	0.518531757435
SAMPLE_112510	0.478761075829	0.572228356403	0.497557646322	0.450229965767	0.488735828446	0.669078077676	0.706663156143	0.64330736849	0.462198614035	0.456465192759	0.442042590425	0.432595165598	0.511915184072	0.477332192635	0.479278928713	0.471492110244	0.592411066339	0.57711516015	0.603218736263	0.696685126795	0.610215885921	0.634451175412	0.690439465866	0.614219037351	0.570510894834	0.614494973868	0.611338538055	0.689071445577	0.64058227843	0.614803572417	0.585358444626	0.603906133618	0.568265015683	0.563545092853	0.683787057521	0.644493657646	0.554455151742	0.56074298019	0.418335693221	0.62733147305	0.538793224262	0.500776654908	0.0	0.608300347699	0.6694212595	0.483663980304	0.361624099156	0.669105108713	0.684528282203	0.678765726496	0.71235010421	0.70076188422	0.557755745203	0.424525560255	0.486217724283	0.561931306145	0.544931640867	0.598767983293	0.535300487166	0.512851878939	0.528267416045	0.653514178729	0.638366709116	0.504022071366
SAMPLE_112511	0.61423542898	0.421447385423	0.566603137425	0.636002683449	0.523144829529	0.545014549817	0.5121476442	0.731616616609	0.647237294669	0.547012193219	0.615646855368	0.616500234946	0.736444598764	0.632610946125	0.677207970571	0.514066098531	0.7472256779	0.744769514498	0.72769635983	0.835245819685	0.783132483381	0.817606917101	0.834915198478	0.786799422614	0.750883030091	0.756598413548	0.798667369329	0.820264065783	0.825176522238	0.685716980116	0.75067109031	0.768360506672	0.579353151598	0.571718735182	0.550418104687	0.541824897839	0.662116555883	0.680906670786	0.637404646168	0.580012710158	0.692252112602	0.634695140315	0.608300347699	0.0	0.532887766182	0.531679772806	0.589701925154	0.848763263553	0.852541388071	0.842495292639	0.857202691129	0.788265022598	0.716854617592	0.599120331333	0.719983369427	0.707474283283	0.734338217719	0.757467872065	0.688086922896	0.714213794261	0.690737075503	0.806902411868	0.710175393206	0.699613228346
SAMPLE_112516	0.717615572564	0.429435505804	0.606836159188	0.694714550177	0.577012451281	0.486266648974	0.434564212326	0.764924386508	0.714999157712	0.606363441905	0.713527096955	0.717431854223	0.799427669157	0.72135905982	0.724311597065	0.567630061881	0.804546921326	0.809283142106	0.804155756135	0.88775683759	0.853398949303	0.872007841856	0.893375399408	0.854791236027	0.827509498217	0.834598938556	0.867372019156	0.878579772907	0.893444961752	0.749255776285	0.826174477068	0.820362304807	0.618569816884	0.572357354725	0.511494760949	0.490151201595	0.754714096169	0.768616615299	0.729750347325	0.694799377187	0.760784527605	0.670455950899	0.6694212595	0.532887766182	0.0	0.559534875554	0.668872359017	0.901028028413	0.909616509391	0.907238637091	0.906139587511	0.851891810308	0.794240844434	0.700463706329	0.785870693213	0.775808064108	0.801941669176	0.829033128917	0.785002915854	0.803823783677	0.774906076805	0.868209527241	0.774293554193	0.759686348479
SAMPLE_112514	0.506060370868	0.50564892785	0.494026720855	0.520767583028	0.473566857211	0.570187809111	0.625072399315	0.677475527473	0.505071842796	0.487925584403	0.544673293209	0.535802018525	0.629269337421	0.524989269179	0.555435634244	0.45828838891	0.664259870792	0.647113677446	0.665356483973	0.745379067245	0.674602820647	0.722883458409	0.752277058789	0.703009129135	0.666544057671	0.674193589546	0.713384185929	0.744042928118	0.737480792271	0.62709365935	0.65784645177	0.689793173459	0.52560003021	0.489132666961	0.621991482169	0.516476404247	0.582361640387	0.620301956847	0.550316285383	0.626223032875	0.557471796799	0.543495659624	0.483663980304	0.531679772806	0.559534875554	0.0	0.494419755667	0.743858549652	0.746419515886	0.765107830849	0.79803635551	0.73754682283	0.633200773998	0.523685427863	0.604952079648	0.650741607244	0.635407703676	0.669647729127	0.624881133552	0.637831848117	0.61083314722	0.726270310004	0.658152941824	0.556249606813
SAMPLE_112515	0.487395268288	0.585720700698	0.520112586519	0.495510190053	0.49953961939	0.668075856513	0.711690265766	0.671110400162	0.501467739626	0.4734274849	0.389563668677	0.436730742374	0.541494828506	0.489690410756	0.494550818462	0.493552317811	0.590095144488	0.550254232862	0.574139356595	0.667866588588	0.6068322138	0.633674683926	0.672549945916	0.601528994202	0.547753601094	0.608840219883	0.604692793956	0.674747581587	0.647546000789	0.625616844566	0.560157420381	0.628278144464	0.580932459636	0.571056338991	0.686975120108	0.617729450034	0.532945448714	0.516024669883	0.431927982087	0.60488833186	0.526879606421	0.502176983024	0.361624099156	0.589701925154	0.668872359017	0.494419755667	0.0	0.68747019789	0.660410472309	0.671160544773	0.701761848421	0.675840019259	0.535379392568	0.429833347741	0.471644453195	0.525926975304	0.548889055729	0.553605823282	0.561729708946	0.515803072159	0.531813431662	0.643145542321	0.662624744765	0.513425819884
SAMPLE_112475	0.695254968414	0.858347558109	0.735923127209	0.691478013929	0.793262144165	0.91065634397	0.919274102189	0.799621697355	0.577663307437	0.684298723292	0.651009854449	0.618546083029	0.540980555247	0.609401451623	0.602179097058	0.758741911614	0.487437995016	0.467381756843	0.614855572458	0.416587887988	0.48188460708	0.421047548875	0.453176744545	0.464194707542	0.491256819935	0.478401632695	0.437552048595	0.442382377122	0.400107121123	0.768553165087	0.518116285394	0.527829103822	0.783719665594	0.807922308041	0.898775035736	0.884781181958	0.650197935785	0.593760753365	0.594107400623	0.760959911981	0.606975433027	0.700350688956	0.669105108713	0.848763263553	0.901028028413	0.743858549652	0.68747019789	0.0	0.442285343957	0.463910190158	0.479493721219	0.574082228801	0.493863713574	0.615916736696	0.534749858789	0.612080790001	0.524759198379	0.50289384859	0.542188339261	0.504742664932	0.576658167557	0.466569313808	0.790309101324	0.624197551052
SAMPLE_112474	0.70559846304	0.86056053435	0.736501308326	0.687092140199	0.793825526837	0.915971565904	0.935888637715	0.810784376638	0.617815204719	0.69564869055	0.631631769765	0.608633000062	0.561574792828	0.62380167411	0.606387457803	0.732024787901	0.505357908857	0.507825035831	0.614789797844	0.43860180752	0.455631458764	0.44904716213	0.47889260893	0.487474352564	0.479652709533	0.534153924699	0.452016396555	0.508420559685	0.461904617806	0.784314838366	0.499430530725	0.555057503415	0.79074833746	0.792321060197	0.898884884002	0.888874393668	0.661212458722	0.625490538311	0.632903693117	0.768573866456	0.589724698838	0.705945338803	0.684528282203	0.852541388071	0.909616509391	0.746419515886	0.660410472309	0.442285343957	0.0	0.471741584386	0.492280397708	0.598867805868	0.527833337613	0.639002094642	0.555794501465	0.611427877076	0.579077462708	0.522047018461	0.58804165012	0.527736660572	0.595764739695	0.513292320145	0.798312918348	0.625820020454
SAMPLE_112477	0.675164415626	0.861432965772	0.735302606545	0.70715161492	0.787581677397	0.910444017508	0.923782611274	0.803944963895	0.609538104752	0.689645454829	0.644531346193	0.611107595795	0.555669721294	0.663514254127	0.623262982862	0.758300096381	0.510488694631	0.519307902189	0.590175717598	0.462041804619	0.491709112484	0.48184221515	0.499462471921	0.457022659301	0.495507171538	0.518085945711	0.44111996485	0.482521952128	0.426703244021	0.772466572345	0.497567167738	0.531747090484	0.788110043366	0.803237404217	0.894476913268	0.886232017316	0.647958970154	0.572919620386	0.610924423719	0.770538789754	0.611573013545	0.691433528296	0.678765726496	0.842495292639	0.907238637091	0.765107830849	0.671160544773	0.463910190158	0.471741584386	0.0	0.462304067712	0.609311300658	0.547365716484	0.632634444055	0.538469772644	0.622705687624	0.592683679495	0.536556375747	0.552762879281	0.528241757427	0.586363556477	0.49911849818	0.783047066592	0.621249750612
SAMPLE_112476	0.720842293762	0.862403365033	0.761173874165	0.723901320472	0.798092951907	0.91694737874	0.929244645887	0.831540008759	0.67121786877	0.735973627641	0.685704863337	0.650875661505	0.622719131285	0.671136238743	0.649129151105	0.769242691446	0.555247873234	0.570831778769	0.578817786783	0.500289685107	0.544479737927	0.513167691793	0.47033622545	0.54550766353	0.546037814073	0.558918246143	0.50714719438	0.50310104316	0.481159314498	0.799472703211	0.564074943684	0.534506358569	0.802795490177	0.829604202302	0.898006746595	0.887863599294	0.658583654688	0.622597106625	0.655951507977	0.764956468695	0.643272192169	0.687211779718	0.71235010421	0.857202691129	0.906139587511	0.79803635551	0.701761848421	0.479493721219	0.492280397708	0.462304067712	0.0	0.564667077605	0.558356588116	0.66813386233	0.573362698029	0.576270116772	0.62417116374	0.563774843194	0.611177524238	0.544023813904	0.625837580909	0.491709091301	0.803606345656	0.647627809845
SAMPLE_112529	0.726022701571	0.786008424116	0.736236876878	0.69199934461	0.765402713858	0.869130650821	0.87099388923	0.818238146045	0.645031380169	0.702061684527	0.661561658737	0.676495036692	0.614613710831	0.604405035879	0.608070866787	0.716659120632	0.585314595142	0.563221145123	0.58158008503	0.595325684846	0.562092648258	0.561149667176	0.55001032865	0.570879536033	0.592954395245	0.543937944264	0.574466065027	0.555111429081	0.563751353688	0.773263177314	0.600713811964	0.523771022618	0.699692899349	0.779495329152	0.851289869329	0.846881169632	0.600020008185	0.563584404544	0.628061005095	0.672364044941	0.655748149717	0.638250632622	0.70076188422	0.788265022598	0.851891810308	0.73754682283	0.675840019259	0.574082228801	0.598867805868	0.609311300658	0.564667077605	0.0	0.592784092597	0.62579283289	0.59477668497	0.572103792397	0.601164945667	0.595886728572	0.554410320894	0.57532565421	0.586416891468	0.542094008907	0.776925312436	0.607283428989
SAMPLE_112499	0.571279837083	0.735559344555	0.624599167397	0.573895779419	0.676573378868	0.804140253513	0.809680755027	0.711191443278	0.485610442694	0.567849779783	0.488131688577	0.4377966334	0.403282366453	0.498301467585	0.481236149854	0.636418590964	0.457985403371	0.466083979596	0.518909822373	0.50273215863	0.486823361091	0.505431758089	0.544047509206	0.468042869393	0.450786738938	0.486258449927	0.465952612613	0.520115406229	0.486848042042	0.702759188752	0.451644472832	0.507963837881	0.697933324001	0.698976195339	0.782798749438	0.776714361301	0.531212438766	0.500552825146	0.478486446333	0.658261145971	0.477462133903	0.602861167983	0.557755745203	0.716854617592	0.794240844434	0.633200773998	0.535379392568	0.493863713574	0.527833337613	0.547365716484	0.558356588116	0.592784092597	0.0	0.484238124503	0.435138379024	0.522644212449	0.453710200154	0.419471257165	0.512080832973	0.429112391304	0.457914644315	0.481519597978	0.689741600618	0.545081959357
SAMPLE_112498	0.497023049878	0.618547393675	0.493788401896	0.498226330485	0.555661738169	0.72467513131	0.722053753837	0.666852150802	0.448932909198	0.472778341739	0.450936038908	0.441109109575	0.48422019677	0.449439556257	0.470119420502	0.539920556474	0.521040655685	0.480886096262	0.557044698962	0.635792138376	0.558562673133	0.580963503919	0.641743042131	0.556594215724	0.504046131644	0.511774610751	0.584640824997	0.610608859227	0.599851901409	0.621990475687	0.494319564872	0.53503167237	0.594377706573	0.61078052706	0.71561187984	0.694959388333	0.527849782564	0.490360518854	0.393178471545	0.576482369754	0.501143438722	0.509466592085	0.424525560255	0.599120331333	0.700463706329	0.523685427863	0.429833347741	0.615916736696	0.639002094642	0.632634444055	0.66813386233	0.62579283289	0.484238124503	0.0	0.433421033491	0.494278320274	0.490786364386	0.53341816144	0.468255249469	0.478577108517	0.43512645542	0.588458308179	0.638006350889	0.494900226746
SAMPLE_112497	0.532689509499	0.726815772772	0.609571016784	0.540639321543	0.638305394779	0.795790214432	0.803103523072	0.697132440966	0.47943888229	0.547859781734	0.455990489601	0.429963361315	0.442385492746	0.495195535969	0.496548885372	0.614114870119	0.439283010508	0.454289649733	0.510941884922	0.557941782803	0.506428993863	0.513951990249	0.551511389373	0.473881532567	0.432016375901	0.52064013503	0.499561641181	0.555214279165	0.505162275364	0.682606667924	0.466140815889	0.508595418993	0.670389420356	0.68762766255	0.774659102598	0.759642804216	0.527287779011	0.473923393333	0.431792060771	0.62652829506	0.486572882765	0.563184182255	0.486217724283	0.719983369427	0.785870693213	0.604952079648	0.471644453195	0.534749858789	0.555794501465	0.538469772644	0.573362698029	0.59477668497	0.435138379024	0.433421033491	0.0	0.488959011301	0.46777325894	0.456700320666	0.470464698816	0.39301049534	0.460902955515	0.520679138338	0.679570432793	0.472185710998
SAMPLE_112496	0.612340234303	0.691278528632	0.626588506756	0.558805992932	0.66117698787	0.800297826178	0.811977216214	0.733891062932	0.557513912086	0.579676338212	0.498657675364	0.521800479499	0.539787631387	0.543951527264	0.498363662632	0.616421671775	0.54436588449	0.521957005229	0.498154168854	0.617179094988	0.613290683288	0.576559323648	0.541591088792	0.561229291468	0.535765206734	0.554879502122	0.553958299068	0.627061933661	0.584138560806	0.708934791116	0.536971344238	0.504152477491	0.683869921955	0.713740992464	0.778899344101	0.767127821561	0.4874725822	0.522695237469	0.519415049332	0.598203178317	0.53643251231	0.545415181524	0.561931306145	0.707474283283	0.775808064108	0.650741607244	0.525926975304	0.612080790001	0.611427877076	0.622705687624	0.576270116772	0.572103792397	0.522644212449	0.494278320274	0.488959011301	0.0	0.512693165272	0.526037321767	0.519771385553	0.512299818787	0.5456479495	0.499033407725	0.712626291378	0.509653242174
