	sequences per sample	iteration	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
alpha_rarefaction_307_9.txt	307	9	16.45525	10.78662	25.47245	7.933	12.84652	31.2967	9.66206	11.82669	10.66125	7.23342	8.90223	8.58068	9.22434	6.14157	7.4537	7.21935	4.58002	5.99651	5.84043	4.97378	3.79109	7.87963	8.01291	6.59709	4.54814	6.45939	6.80823	6.89832	5.10152	6.74124	5.82132	4.65005	4.92305	6.32899	5.72511	6.14914	6.08655	6.37735	6.32807	6.22383	5.30375	5.65055	5.97074	6.30223	4.8089	6.17526	6.82542	7.41659	5.59431	7.04917	8.89648	6.70264	4.12518	6.69871	5.69943	7.32767	7.87045	7.04941	7.41346	6.90088	4.12628
alpha_rarefaction_406_0.txt	406	0	15.31102	12.91369	28.76902	7.84868	15.21024	29.16759	13.09886	11.18725	14.17302	10.34785	9.6963	7.49875	9.15857	7.08553	6.83923	8.97924	5.3672	9.2794	7.02509	5.39434	3.87509	6.84639	7.74969	7.81401	5.80661	8.763	6.99881	7.25734	4.96688	8.09605	7.39567	4.44066	4.43579	7.51828	6.46715	5.85148	7.265	6.27476	7.93058	4.8767	6.68538	5.90782	6.83728	6.44946	5.73229	7.16827	6.18184	6.59533	8.75928	7.41484	9.7743	8.28129	4.23435	6.60901	3.47048	7.15204	9.87069	7.33032	5.86724	8.45158	4.49198
alpha_rarefaction_406_1.txt	406	1	15.9653	9.69057	28.89395	10.2249	10.39926	34.19095	12.19788	10.15044	11.74665	9.4169	7.76738	7.97009	10.32116	6.34121	6.36921	10.44556	7.43299	7.48642	9.61966	6.30453	4.84121	7.67469	5.59117	6.88857	4.8437	6.74781	6.62743	8.89664	7.01417	7.57839	6.21624	5.42888	5.74469	8.22084	5.80642	5.69152	6.46139	6.13361	7.87315	6.56396	6.82725	5.80703	6.58299	7.49801	6.99397	6.36548	6.4806	6.72819	6.21435	7.41774	7.84494	6.24909	4.09982	8.46586	4.11968	8.02008	9.15592	8.43658	6.00064	7.12764	4.53267
alpha_rarefaction_406_2.txt	406	2	18.72489	13.11164	27.4924	10.77033	13.12845	28.68687	10.51077	10.88377	10.39777	9.52217	9.00696	13.8808	15.61439	6.23995	7.13956	8.69477	7.0749	7.40679	7.63224	5.81981	5.25549	10.4892	7.92442	7.53658	4.99571	5.32543	7.94049	7.6336	4.53466	7.50849	7.08053	5.11182	5.04772	5.97088	6.3478	5.56793	5.73172	6.80871	6.26861	6.03509	7.93708	5.80531	6.59997	8.06285	6.36743	6.41842	6.71023	6.7327	7.41829	8.81463	8.63668	8.3975	4.21025	7.24338	3.79705	8.30118	7.59686	8.39051	7.10438	6.84329	3.94556
alpha_rarefaction_406_3.txt	406	3	11.69862	16.94671	28.01093	10.19029	9.99291	29.73456	9.77026	10.80717	16.45143	9.3002	8.96625	9.05755	11.04337	8.86687	7.92929	8.37906	6.41168	7.6397	7.1444	7.66413	4.74721	6.5023	5.41049	7.30479	6.91777	5.81056	7.61719	8.63352	5.95967	6.44618	6.93031	5.04102	6.71454	7.12404	6.70116	4.91163	5.52368	5.98469	7.66261	6.05321	7.61916	5.4298	5.15299	7.10769	5.75123	7.65309	6.09048	6.5286	7.55437	8.28785	7.17513	7.92459	4.06589	6.52543	4.19701	7.26885	9.17388	6.26065	7.57436	8.60037	4.32096
alpha_rarefaction_406_4.txt	406	4	15.64922	16.56162	27.7076	9.82795	13.22244	30.02772	12.99409	9.48353	13.25739	8.6035	9.10319	7.19177	8.93139	6.13548	8.81196	8.82192	6.47489	7.02277	6.79224	5.58731	4.65986	7.72171	7.3582	9.03288	4.88125	6.79182	8.0569	8.41955	7.03387	7.42021	6.89934	4.82211	5.72032	6.8674	5.82542	6.13308	6.07467	5.97078	7.27767	5.55931	7.46422	6.18139	4.93151	7.16435	5.69884	5.73539	6.53429	7.50704	9.28655	7.66111	6.74124	6.85032	4.20703	6.34102	4.35033	7.76908	9.15055	6.20282	6.1132	6.21766	4.15009
alpha_rarefaction_406_5.txt	406	5	15.853	14.15699	26.87896	14.18733	12.9472	33.09808	13.19157	9.96137	12.66836	8.50321	10.86458	8.36135	11.12896	6.34572	5.59577	8.45871	6.67169	8.50432	7.27289	6.43339	5.07943	6.28402	7.04532	9.10577	6.26167	4.81562	8.06821	8.78513	6.14094	8.37023	6.46289	5.7347	5.84996	7.91961	6.48295	6.20589	8.63432	6.44012	7.56586	6.61479	6.84181	5.49238	5.0045	6.62252	6.10476	7.24381	6.0902	7.06029	8.35466	8.5202	8.84925	7.38428	5.25628	8.52144	3.80695	7.37811	9.9804	7.83729	6.09018	8.06411	5.06048
alpha_rarefaction_406_6.txt	406	6	16.79548	12.57888	28.92926	11.73802	15.24183	28.43005	9.3035	12.36111	10.90249	9.45119	9.5078	6.64206	8.90952	4.61336	5.68473	9.02936	5.59321	8.47429	7.88453	6.25565	5.11995	7.93683	5.68601	7.91658	5.81556	7.03045	7.86528	8.46833	5.06953	7.79224	7.05645	5.02912	5.27719	8.57905	5.88378	4.91135	6.16444	6.19279	7.24313	5.87879	6.571	6.02913	6.03415	6.40276	6.41972	7.1135	5.89612	6.41549	7.02072	9.10285	6.9848	7.94103	3.81812	7.9211	3.9145	9.73266	8.27604	6.71611	5.96386	7.02305	4.18957
alpha_rarefaction_406_7.txt	406	7	17.53346	17.53567	29.99465	9.0025	10.5358	26.78715	13.93101	12.92087	12.33914	8.73839	8.14522	8.09775	10.96927	4.33292	7.01253	8.04094	5.19736	7.42452	6.66137	5.99464	5.00332	11.019	8.17	8.53364	4.947	6.66439	8.23078	7.34529	7.07046	7.58521	6.99748	4.42338	4.21798	8.59751	6.38253	5.405	6.50551	6.58884	6.41243	5.67389	7.89792	5.16168	6.21526	5.85244	6.51672	7.07736	6.95572	6.42115	8.77407	8.31714	6.9287	6.96161	4.67275	6.9667	5.57276	8.95671	9.21506	7.86618	6.27763	7.36487	3.52908
alpha_rarefaction_406_8.txt	406	8	13.13865	13.17448	29.60377	9.78824	13.8788	34.04762	8.77324	11.74789	12.57746	8.51314	9.26431	7.48551	11.33839	4.36915	7.21661	7.92493	6.65105	7.50908	6.28414	5.9351	4.60256	9.90405	8.13557	7.38549	5.2208	5.93578	7.78363	8.37007	5.57952	6.08225	6.63687	5.29919	6.18533	8.05939	7.33026	5.54961	6.2929	6.75629	6.04523	6.56014	7.82594	5.74879	6.18236	6.8649	5.36698	6.45235	5.86463	6.4222	7.00184	9.79546	6.41179	9.14129	4.63563	6.37832	3.79601	7.85213	6.89666	7.50618	6.2178	8.03831	3.92854
alpha_rarefaction_406_9.txt	406	9	16.82821	13.74124	27.94585	8.91774	14.45405	32.98802	10.41399	11.17174	11.83644	8.57352	8.90095	7.76235	9.71891	5.3631	6.55299	7.56141	6.27573	7.39867	6.31894	5.74947	4.28233	6.59024	6.51099	8.90376	6.30808	7.00952	8.96108	7.72985	6.1597	8.70859	6.3124	5.5722	6.37	7.16621	7.61995	6.08488	5.7914	6.55895	6.81273	6.13848	6.54469	5.24806	6.79176	6.49959	5.51785	7.57525	6.38419	5.72826	9.27328	9.27518	7.11202	5.98084	4.21025	6.63573	4.50611	6.29004	8.81312	6.08291	7.40613	9.74991	4.68771
alpha_rarefaction_505_0.txt	505	0	16.75528	13.24282	30.35945	10.36188	16.9548	36.40519	10.6437	9.74783	12.03682	10.01317	10.30068	10.18275	12.60352	4.18206	8.15205	9.30989	6.86602	9.02041	8.51147	7.16929	4.63775	7.58015	7.30177	8.44834	5.42251	6.13115	7.64681	9.28137	7.16928	6.50973	6.58081	6.02645	5.19994	8.90043	5.08436	5.56383	6.4336	5.90815	7.39378	6.1651	8.11644	5.82964	7.1773	7.1463	5.50516	7.36364	6.61278	7.15373	8.04034	9.77632	7.44386	7.76891	5.71231	7.17965	4.30749	7.1511	8.30326	7.61702	7.34866	9.16297	6.54
alpha_rarefaction_505_1.txt	505	1	15.46367	12.5769	29.40204	10.24695	11.47818	33.35688	10.56715	12.32605	11.64516	10.35189	10.2098	8.39332	12.52803	5.59603	6.74661	9.25971	6.21707	7.74015	8.3326	5.29953	5.82269	9.75447	7.53815	9.11218	6.90618	6.50922	7.80822	8.17899	5.46927	7.46364	7.84041	6.4293	5.49691	8.75179	6.601	6.23012	6.56894	6.42204	7.04358	6.71347	8.41884	6.81511	6.9756	7.01723	7.4574	7.82944	6.24291	6.33962	8.0407	9.80534	10.2818	9.9967	4.15129	7.2954	4.32992	8.9177	8.96489	8.68946	6.40634	5.97046	4.93377
alpha_rarefaction_505_2.txt	505	2	18.90571	13.77935	29.27321	10.2225	16.61898	36.31622	7.40707	11.31351	12.02724	10.36749	12.43701	8.79147	12.58343	6.10454	6.95089	9.50069	5.56419	8.83144	7.71076	7.06059	5.86921	8.02904	8.85885	8.2614	6.12195	7.33979	7.575	8.52039	7.16171	6.50927	6.31584	4.60159	5.6355	6.79558	6.20434	5.1262	6.43766	6.13428	7.38644	6.29604	6.77994	6.43659	5.70232	6.53928	5.78619	7.24691	6.70531	6.92647	7.93333	8.16571	6.56072	8.43424	3.98751	7.28125	4.79393	9.24429	10.25275	6.6342	8.17767	7.81937	4.58219
alpha_rarefaction_505_3.txt	505	3	15.0358	18.34439	27.70962	10.46832	14.70624	33.8624	11.37535	11.26119	13.61251	10.57957	9.92059	8.2372	12.05521	5.59832	7.4487	9.1159	7.38226	8.59294	6.54755	6.07817	6.69967	9.15087	7.22754	7.75228	5.44373	7.28847	6.96184	8.71468	5.89479	7.50293	6.5749	4.98914	5.71023	8.41536	5.61943	6.42811	6.29445	6.26661	7.42097	6.90729	6.94472	5.88911	7.28252	7.55164	7.29923	6.42866	7.03641	6.66421	8.73163	9.48692	8.74666	7.94942	4.40297	6.50842	5.63215	7.94634	9.48607	6.73282	5.73819	8.14587	4.18935
alpha_rarefaction_505_4.txt	505	4	16.46108	11.23218	30.52557	10.15154	15.11068	32.26411	9.53798	10.74291	13.36873	8.2158	11.38155	8.2448	12.93861	7.09228	8.23797	9.44588	5.08404	8.41607	6.57032	5.49955	4.46479	9.65208	7.6843	8.80565	5.91517	7.34068	8.64707	8.07649	5.80519	7.37067	6.63697	4.68297	5.31725	6.12537	6.28242	5.77611	7.8101	6.12905	7.23504	6.31069	8.50628	6.11752	6.35896	6.73981	5.67685	7.58563	6.35001	6.4947	7.13719	9.37323	8.1695	7.61627	4.29722	7.39446	5.42734	7.45268	10.16828	7.81168	7.17471	8.5765	6.38073
alpha_rarefaction_505_5.txt	505	5	18.43803	19.21749	30.28206	14.32727	15.16657	31.3253	12.01664	10.86285	12.36139	10.23338	8.20955	7.71455	9.94945	6.22772	7.98006	8.75542	6.53596	9.71254	7.64265	6.47187	5.22026	9.29442	7.19417	10.45755	6.2113	7.39508	6.91427	7.33635	6.70899	8.69692	6.92896	6.48537	5.75816	7.94948	7.24307	6.26062	6.8282	7.14158	7.21268	6.61732	6.99537	5.87506	6.70549	8.29574	7.32125	7.31186	6.50663	6.54797	7.92765	8.48405	8.59167	8.91115	4.72346	7.77149	4.15736	6.63278	9.92646	8.28702	7.25925	8.51754	4.38165
alpha_rarefaction_505_6.txt	505	6	13.072	17.34436	30.2301	10.11888	15.3003	32.63384	12.126	11.14851	12.34757	9.70884	8.83717	5.99432	12.68927	5.70942	7.81476	8.34588	8.6683	8.31305	7.59956	7.22452	4.25262	8.77222	8.68962	8.04124	5.56752	7.40978	7.19249	8.81568	6.03615	7.79095	7.8636	6.24652	4.43031	6.4662	6.83912	5.39666	6.48964	6.80677	6.52233	7.49182	6.62889	6.43153	7.54107	7.15955	5.48796	7.96873	6.93398	6.16779	7.93365	9.74819	8.91986	6.64552	4.39954	6.9422	4.13498	7.74199	8.59319	7.56488	7.37698	8.28736	5.51804
alpha_rarefaction_505_7.txt	505	7	17.34284	11.99536	27.32569	9.20713	10.63279	35.16272	9.72858	12.46519	10.82712	9.56358	9.50984	9.08731	10.60584	5.68495	8.11835	9.38139	7.09679	7.6939	6.70414	6.78952	5.98024	9.71629	7.14493	7.16285	5.6091	6.64772	8.66771	8.66621	5.62473	8.50854	6.86062	5.68623	5.64399	7.16621	6.70059	5.67119	6.67622	6.17565	7.61739	7.3594	7.42284	5.68268	6.73122	7.53555	5.59419	6.88878	6.45421	6.68518	7.66107	9.04756	9.20385	7.53894	4.28225	7.23109	5.08011	8.39822	10.26192	8.67578	6.49379	10.33502	4.29646
alpha_rarefaction_505_8.txt	505	8	16.35422	13.02897	28.34094	9.62265	14.97541	34.6591	12.96172	9.75869	16.79999	9.97449	10.33396	7.48759	11.42791	5.5767	8.05105	8.90321	6.72307	7.72122	8.43014	7.00954	4.8375	8.38631	9.29519	8.72115	4.99358	7.25014	8.36484	7.58533	6.62661	7.69557	7.59982	6.15633	5.77232	7.35517	6.01303	6.21777	5.98564	7.62221	7.69263	6.43197	7.98633	6.08151	7.63089	6.59033	5.8054	6.95346	6.49773	6.41935	8.32909	8.26389	9.13858	7.91629	9.59674	8.64054	4.62417	7.3778	10.11247	8.22018	7.03772	6.75249	4.4056
alpha_rarefaction_505_9.txt	505	9	16.72172	12.54133	31.6348	9.06813	16.18083	37.04215	13.1821	11.23199	10.77536	8.29351	11.23404	8.78581	11.44357	5.57549	7.13346	10.26844	6.85477	7.59701	8.12627	4.88959	5.66272	10.23607	7.37227	7.89092	7.34556	7.03128	7.4318	8.19985	5.65969	8.39631	6.18425	6.42388	5.52756	7.38897	6.20111	7.38171	6.54085	6.27564	6.45715	6.78544	8.27546	6.55182	7.48313	6.80131	5.95617	7.11594	6.62881	7.50391	7.05053	8.14185	7.09618	9.13208	3.98751	7.72818	4.37076	7.63144	8.25375	7.93866	8.41135	8.98526	4.92756
alpha_rarefaction_604_0.txt	604	0	16.61773	13.90981	29.15597	15.10456	11.4972	29.03133	12.05503	12.11467	18.94845	9.78107	11.01365	8.35674	11.48763	6.86749	5.55502	8.97545	7.41563	8.16849	7.71455	6.58469	6.01836	9.47144	10.93842	8.53704	4.78665	7.77362	8.94403	8.20847	6.32179	7.314	7.29641	6.14533	5.66804	8.52858	7.0779	5.95938	7.27042	7.33142	7.08414	8.14254	7.32599	6.97782	5.99845	7.57763	6.76087	7.41193	6.43435	7.30705	6.91384	8.99573	8.36693	8.08463	4.95736	7.38876	4.11785	7.30216	10.5119	8.90467	7.19417	10.82129	4.59073
alpha_rarefaction_604_1.txt	604	1	16.81962	12.28713	34.02443	10.03275	15.64401	32.04868	12.04179	11.13636	13.47073	10.88749	9.9275	7.4641	11.69748	6.5976	8.08341	8.36927	6.98215	8.03639	7.87928	7.71735	5.06824	11.63322	8.74163	8.08969	5.04903	7.73214	8.69493	8.3577	6.09477	7.47205	7.46732	5.31148	5.35939	7.51982	6.37143	6.42923	8.88442	6.75537	8.38479	7.61637	7.06965	5.91541	5.87654	6.92419	6.37578	7.89212	7.38445	7.92718	8.29392	10.52308	7.56029	8.44291	4.09982	8.35963	4.40861	9.05172	9.57689	8.32788	8.06036	9.94277	4.49219
alpha_rarefaction_604_2.txt	604	2	18.82304	14.60399	31.68337	9.60592	14.31383	35.9527	9.84024	10.45991	14.94894	12.22716	11.84872	6.98107	15.8907	5.72784	8.15087	8.05591	7.52216	8.1622	7.12257	7.64324	4.39584	9.18581	8.73485	8.62094	4.5619	5.81174	8.51203	9.22886	6.20352	7.90899	6.68879	6.04035	5.52939	7.71938	6.64547	7.40704	6.92229	6.47989	8.1433	6.49915	8.79129	5.84871	6.75471	7.36179	7.57515	7.97038	6.82815	7.27666	8.38202	10.53714	7.10751	7.95875	4.78633	6.95846	5.03322	6.2565	10.32974	7.53952	6.92318	9.18757	5.07475
alpha_rarefaction_604_3.txt	604	3	16.24118	20.93971	31.62373	12.77322	12.99443	34.60364	14.05102	11.38267	15.16721	9.93524	10.69667	8.45549	14.62592	6.80317	6.88422	8.46166	7.00917	7.99644	6.93452	7.00407	5.22456	8.0718	6.42355	8.09901	5.67619	8.07388	8.53833	9.0779	5.78368	7.40089	7.36087	6.11737	5.6355	6.6737	6.78271	8.28065	7.21914	6.11249	7.06561	7.77677	6.88031	6.47076	7.63342	7.0637	5.96314	8.1507	6.41557	5.95615	7.38043	8.91509	8.22642	7.716	4.54424	7.5973	4.32361	8.47702	6.22079	7.85753	7.61757	9.89848	4.56626
alpha_rarefaction_604_4.txt	604	4	17.10357	13.05863	29.67655	10.63943	12.59833	35.64103	13.02662	10.02583	13.2852	9.14843	9.99487	7.8077	17.24925	5.0867	7.89293	9.13911	7.20184	8.2196	6.56598	5.48847	6.60336	9.19089	9.42445	9.2837	5.44946	6.66498	9.27486	8.30785	5.01239	7.65116	6.18484	5.694	5.86127	8.26078	6.87616	5.79278	7.33924	6.24893	8.27092	6.59923	8.46289	6.75133	6.44286	8.28985	6.74025	7.68048	6.90844	7.43498	8.91249	7.98533	8.25102	7.79227	3.98751	7.2827	4.19725	8.54803	9.51111	7.17371	7.65312	8.19696	3.88264
alpha_rarefaction_604_5.txt	604	5	18.30697	13.5559	34.5398	11.5998	15.85964	34.39996	13.81992	14.67061	14.74148	9.5031	10.81148	9.46638	12.30086	5.75273	7.95838	9.70298	7.78676	8.38022	7.70989	5.5192	5.50227	8.35327	7.90504	8.32516	5.07015	7.83926	7.40276	9.99348	6.3801	8.75773	7.46778	6.93463	6.04435	7.55053	5.61322	6.66636	8.78378	7.48096	6.93146	8.81798	7.82164	5.68911	8.20823	7.13534	5.73149	7.23437	6.67335	6.75144	8.06864	9.57509	7.55283	8.36451	4.29257	7.18195	3.61745	8.61546	8.51126	6.42655	7.71622	10.0952	4.69231
alpha_rarefaction_604_6.txt	604	6	17.62192	13.45491	28.49506	12.34237	10.95323	31.94613	11.43912	13.08033	15.84111	10.0832	11.31225	8.55026	13.68322	6.1904	7.47958	11.15168	7.97116	7.05602	8.97545	6.10959	4.27142	9.89434	7.35924	9.37366	5.9528	6.33922	7.85858	8.77358	6.20037	7.88001	6.54614	4.93244	6.59599	8.5715	7.03185	5.19091	6.56438	7.54772	8.18006	6.88566	8.67031	7.1666	6.16182	7.14614	6.07159	7.47567	7.96792	7.83229	8.40542	8.91193	7.74607	8.06789	4.99728	7.7315	4.78263	8.77383	9.63642	8.42538	6.62238	7.47729	4.80663
alpha_rarefaction_604_7.txt	604	7	16.42431	14.41347	30.12818	10.67076	11.07675	35.74064	9.75111	10.76953	13.28	8.75645	9.29506	8.53197	12.08223	8.67153	8.51563	8.56146	7.3439	8.9209	11.4232	7.50314	5.75203	9.64225	8.25485	8.10249	7.92316	7.64252	10.09114	9.91502	5.72177	7.3764	6.57128	5.11322	6.20078	7.87415	7.02181	6.62199	7.00922	7.77792	7.30288	7.49958	8.9857	6.80537	7.92728	6.5946	5.4442	6.7078	6.97856	6.71571	7.04723	7.76915	7.33981	8.28227	10.06359	8.61251	4.98553	8.44555	8.89398	7.0765	6.12166	8.75454	3.96337
alpha_rarefaction_604_8.txt	604	8	19.1419	13.68116	33.02656	15.65734	14.83472	36.20459	12.08666	11.05335	16.68261	10.18607	13.15939	7.76475	12.41512	5.75528	6.49887	9.70025	7.1219	8.22083	8.89255	7.21064	6.02239	8.62064	10.48267	10.04386	5.26839	6.18168	9.12299	9.04876	6.29161	9.4633	6.76841	5.71468	5.30794	8.20781	6.47808	5.23592	8.3899	5.98821	8.24922	7.63396	8.97084	6.62892	6.99315	6.16784	7.04588	6.45455	6.67791	6.54209	8.59385	9.10803	7.30606	8.59049	4.57836	8.1524	4.19994	6.72413	9.47976	7.68805	7.65068	7.72248	4.98411
alpha_rarefaction_604_9.txt	604	9	18.21531	13.24506	30.23037	9.90589	13.9914	38.28808	12.68877	12.2158	15.58117	10.48271	11.05997	13.7542	11.72715	5.25931	8.11294	9.77559	7.59161	8.33427	6.4655	7.28305	6.98113	8.9672	8.0959	8.89317	6.63022	7.88202	7.59078	9.27359	6.81897	9.27619	7.46365	5.62538	5.43475	7.59527	6.98127	7.48799	6.73514	6.72962	7.15219	5.78686	8.38318	5.88883	6.6593	7.67532	8.23681	7.50023	8.33339	6.3645	8.9186	9.46025	8.06087	7.66523	4.52223	7.26129	3.67339	8.60899	9.17648	7.26656	7.19706	11.12975	6.07451
alpha_rarefaction_703_0.txt	703	0	17.14638	14.79556	33.58381	15.93908	14.97423	38.05444	13.25715	10.93476	14.95171	13.78728	10.2296	7.30576	14.9203	7.31417	7.97366	10.12488	8.19998	7.78401	7.20749	7.41657	5.05194	9.22487	8.94096	8.08413	6.58536	8.93337	8.84694	7.71693	6.67008	7.83145	7.92963	6.79874	5.77287	7.14013	7.44953	6.2909	7.38975	6.2931	8.05364	7.9785	9.55672	6.26858	9.43434	6.61611	7.79071	8.71401	6.69506	6.62839	7.34161	10.18067	8.51103	8.90603	4.76073	6.18553	4.30749	7.29339	10.45634	10.13498	6.78737	9.70912	6.08693
alpha_rarefaction_703_1.txt	703	1	20.65851	24.54027	33.24828	12.71978	11.79064	39.42265	13.43925	14.83095	15.69476	15.9045	11.51056	9.06516	12.28198	6.9232	9.10006	9.29316	7.63791	6.77905	6.66165	7.22826	5.33269	9.57925	8.29843	8.84266	5.86532	6.80752	10.1539	9.83142	6.15127	8.73757	6.9849	6.39939	6.02365	8.29215	5.41891	8.21704	7.38096	6.31576	6.91757	6.88538	6.75488	6.81949	9.49603	7.57505	7.08581	7.56229	6.90239	7.21731	6.90396	10.36805	7.71023	8.62997	4.90355	7.23245	4.18749	8.06544	7.9516	9.77793	6.98805	9.39593	5.34114
alpha_rarefaction_703_2.txt	703	2	18.87647	15.86634	32.77948	12.88274	14.56575	38.80071	11.95265	12.12751	13.30541	9.90719	12.89059	7.88081	10.80005	7.27213	7.76748	9.2467	9.24395	7.48544	8.4116	6.94157	4.71969	7.84747	7.67403	8.53216	9.44194	7.35481	7.73504	9.07425	8.61281	7.98125	7.22099	6.69435	6.00814	6.96224	6.86768	6.60484	7.32548	7.13419	7.25594	7.15785	7.55421	6.55994	7.14152	6.57614	6.12487	8.12415	6.75986	7.86552	8.32474	7.69623	8.56331	8.58565	4.50348	7.26084	4.1855	9.33441	10.49588	8.15176	7.44718	10.21299	6.53113
alpha_rarefaction_703_3.txt	703	3	18.03282	17.61672	35.74855	10.91427	15.38625	36.84637	11.54103	12.44394	13.77418	9.53838	10.57001	7.54767	14.56515	6.42869	7.95408	8.77893	7.58571	9.21661	9.50152	6.10661	5.5888	10.64654	8.24492	9.05366	5.2142	7.02033	8.37619	9.95663	7.91483	8.66311	7.48714	6.97223	5.86548	9.23453	7.50088	7.23407	6.44275	6.30176	9.03868	6.04888	7.83079	6.88828	7.81129	6.26347	6.21422	7.68182	6.75599	8.7201	8.79058	10.66519	8.45419	9.47628	4.97963	7.73302	4.69028	8.24565	8.68481	8.45572	9.15395	7.73977	5.68391
alpha_rarefaction_703_4.txt	703	4	18.04861	19.1788	33.0287	10.80722	16.36456	41.76466	13.40294	11.69013	17.37905	11.13327	10.5064	9.34897	12.56919	4.86526	7.49056	9.83197	9.66994	7.74103	8.74799	8.14896	6.76791	9.59175	8.91877	8.61639	7.29756	8.76068	9.7383	8.5721	6.4741	8.42202	8.16487	5.1451	7.02167	7.26055	6.80465	6.05595	7.16577	6.14116	7.35817	6.23392	8.61092	6.42991	7.25873	8.12831	6.08291	7.04001	7.61031	8.21879	9.5423	9.1505	8.32525	7.45098	4.11196	8.62218	4.80646	8.0017	8.38977	9.40223	9.90606	8.52571	5.70611
alpha_rarefaction_703_5.txt	703	5	20.05281	13.99408	31.05868	16.27749	15.96339	42.89105	13.68548	12.62962	14.55501	9.28961	11.17794	9.23154	16.52146	6.16439	9.12706	8.39425	6.06821	7.14396	6.98172	8.14285	4.73637	8.35763	7.60588	8.28696	7.90626	7.15076	8.62897	8.32783	7.74774	8.4456	7.70592	5.66858	5.82993	7.61914	5.69854	6.92846	7.08291	6.12028	7.19919	7.31331	8.90475	6.74124	7.69992	7.00715	5.62891	8.14373	7.19512	6.71689	8.03958	10.22141	9.43281	7.71256	4.71338	7.93265	5.63418	10.0983	10.28365	8.60561	6.85441	10.31734	4.71339
alpha_rarefaction_703_6.txt	703	6	19.09144	14.16226	35.65085	10.30775	16.61391	35.11599	11.42577	12.32546	13.51306	11.50445	11.69657	7.74945	11.33171	5.65646	8.13212	10.65655	6.70144	8.54474	8.09311	6.88821	5.45946	8.4644	8.90337	8.77045	6.04959	7.83551	9.44558	8.07261	7.14827	8.10874	7.58432	5.39666	6.74791	7.6203	6.63848	5.82928	8.31055	8.39789	7.47313	6.71314	8.26747	7.66934	7.22927	8.47347	7.39673	6.67421	7.07232	8.03748	9.41436	9.39377	7.75353	8.08047	4.66454	6.66916	4.62679	8.33122	9.22391	8.85397	6.09518	8.29081	6.22002
alpha_rarefaction_703_7.txt	703	7	16.96634	21.71836	33.08453	9.96034	15.80246	48.15862	12.82176	12.04422	12.42733	10.04387	13.1839	7.84054	11.19645	5.90512	8.6807	8.04587	7.3947	8.2351	10.58462	6.24695	4.84503	10.2261	9.19615	8.47865	6.36493	7.34088	9.2513	7.84046	7.16256	8.58997	7.50206	4.93056	6.34238	10.11983	6.98516	7.13796	8.57523	6.01028	7.29495	7.19778	8.93713	6.91558	6.5004	5.91444	6.035	7.88491	6.14214	6.68287	8.43882	11.53112	9.6322	7.39448	4.98893	7.13406	4.26576	9.43695	9.11938	7.43895	7.26288	9.30119	3.88308
alpha_rarefaction_703_8.txt	703	8	18.07441	14.8364	36.86336	10.45863	12.27012	36.25052	13.82641	13.33665	13.72109	10.2969	10.02275	9.43602	11.18992	6.88667	7.75104	9.59917	6.09793	9.05319	8.15128	7.3241	6.04722	10.00559	7.50253	11.74311	5.85604	7.65646	8.499	9.10677	6.21733	9.54868	7.26191	7.23645	5.96318	8.25266	8.36272	7.67528	8.54908	6.52541	7.09069	8.08367	8.37987	5.90904	7.77757	6.32642	5.28344	7.45334	6.97733	6.66672	8.0918	8.92639	10.37668	7.88062	4.56939	7.00762	4.91958	7.48285	10.44616	9.02675	7.32822	9.42598	4.81483
alpha_rarefaction_703_9.txt	703	9	20.22105	16.57754	31.07769	13.81312	16.64531	35.25049	13.16939	11.30509	13.9727	9.0828	11.98998	9.33094	11.81167	6.20103	8.94841	9.8083	8.17695	8.87976	8.76575	5.30447	5.15173	10.3104	7.49087	8.65248	6.05989	9.40614	9.47389	9.65788	7.04344	7.79867	7.30097	6.07836	6.24139	8.49129	7.48367	6.46597	6.91718	6.35846	7.84906	6.63128	8.57139	6.42933	8.30195	9.238	7.15881	7.31879	6.46664	6.82103	8.48424	8.66848	7.48679	8.37032	5.23018	6.08821	4.45604	9.23526	10.17727	8.47979	6.89008	7.51571	5.57273
