	SAMPLE_112509	SAMPLE_112508	SAMPLE_112525	SAMPLE_112524	SAMPLE_112522	SAMPLE_112521	SAMPLE_112520	SAMPLE_112501	SAMPLE_112500	SAMPLE_112503	SAMPLE_112502	SAMPLE_112505	SAMPLE_112504	SAMPLE_112507	SAMPLE_112506	SAMPLE_112488	SAMPLE_112489	SAMPLE_112533	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112478	SAMPLE_112538	SAMPLE_112527	SAMPLE_112526	SAMPLE_112530	SAMPLE_112531	SAMPLE_112518	SAMPLE_112519	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112512	SAMPLE_112513	SAMPLE_112510	SAMPLE_112511	SAMPLE_112516	SAMPLE_112514	SAMPLE_112515	SAMPLE_112475	SAMPLE_112474	SAMPLE_112477	SAMPLE_112476	SAMPLE_112529	SAMPLE_112499	SAMPLE_112498	SAMPLE_112497	SAMPLE_112496	SAMPLE_112495	SAMPLE_112528	SAMPLE_112493	SAMPLE_112492	SAMPLE_112491	SAMPLE_112490	SAMPLE_112532
SAMPLE_112526	0.36055585652	0.310697605372	0.541268841474	0.442713804976	0.330681325332	0.515167664295	0.414145433883	0.385380181983	0.484582969177	0.415866542299	0.360752307912	0.318995676354	0.372458203831	0.297416887564	0.522718977769	0.408905135851	0.365296560799	0.330492716535	0.860349452382	0.592093938974	0.57687060539	0.667013322026	0.478222816982	0.454579959137	0.483026607244	0.464895099786	0.687795387312	0.494600280645	0.303287328801	0.0	0.67641745819	0.493414790712	0.38547074449	0.522125175693	0.365893494909	0.263419464797	0.367332270188	0.326573863736	0.299512246733	0.482946755387	0.43738170881	0.470414889414	0.47753162609	0.400279430512	0.534650452844	0.627678119614	0.666521919517	0.505437035231	0.813277091525	0.355386893884	0.443073031113	0.420466688019	0.457846306238	0.356723237203	0.391359172454	0.476702993172	0.45240100231	0.209532131866	0.313672708986	0.250226646285	0.539609456484
SAMPLE_112530	0.654210786948	0.558070904409	0.624986638491	0.623102832835	0.607322350053	0.646158755897	0.630557531767	0.692951700787	0.536362140011	0.694435629956	0.669012818889	0.664706562959	0.665644408591	0.603204519456	0.57319988049	0.700387973424	0.690451365814	0.672157383726	0.934311008697	0.818782766516	0.803480896944	0.845830973412	0.749308703356	0.780010765943	0.756191336606	0.797014534435	0.842642994361	0.570592595387	0.733394609476	0.67641745819	0.0	0.568678139952	0.637127114342	0.613371484402	0.722692044209	0.706864653459	0.684188071104	0.738096710786	0.679508792312	0.605570049195	0.586762964717	0.587848729076	0.567570622679	0.678897063015	0.616727723164	0.822560546607	0.856541820548	0.767671240959	0.908344997693	0.726022142588	0.733726084979	0.697228102465	0.702333982939	0.64567267848	0.714675255333	0.725737217277	0.673596524299	0.704301777682	0.753232684999	0.698967846498	0.491439252821
SAMPLE_112531	0.227648350627	0.487556687165	0.220421775776	0.13534618371	0.251288389105	0.440707650766	0.282587868604	0.463829279527	0.401670122667	0.346327203761	0.287166558057	0.301110488636	0.399928917717	0.435428536901	0.189434238682	0.531774719044	0.60595693334	0.532488657531	0.888677288183	0.664378809074	0.674349633422	0.783174790271	0.564762648862	0.622089337375	0.636689116825	0.572399746992	0.75597449867	0.551853360074	0.497235277734	0.493414790712	0.568678139952	0.0	0.480771733958	0.304959160585	0.58705640685	0.433757326507	0.396172021216	0.57883778038	0.276738958545	0.303773948145	0.220424804935	0.280534030703	0.21483462437	0.241196910856	0.421509381812	0.717149019738	0.718487956264	0.673325533666	0.86876280925	0.553416383209	0.452593951941	0.424701897296	0.417636851386	0.534348097432	0.397839277875	0.423923766502	0.567527377804	0.505878480104	0.558397118562	0.505165351402	0.473065870653
SAMPLE_112518	0.321046722119	0.223224068754	0.489709083027	0.429550146824	0.294231675183	0.434461184813	0.381030975364	0.52172716713	0.366867391633	0.403060218629	0.339261811405	0.325601316949	0.598766960634	0.441909063921	0.466080025082	0.549352931373	0.443369249493	0.517359284824	0.873030973576	0.641110645585	0.584589992192	0.73130488094	0.570556441293	0.585734542104	0.514498068429	0.553300146396	0.716723253709	0.529982802854	0.497063764841	0.38547074449	0.637127114342	0.480771733958	0.0	0.462741032641	0.51193143842	0.444932159619	0.370157964034	0.557063710548	0.30178570601	0.473673013509	0.4071367144	0.399284981488	0.509070616601	0.364652097913	0.494223488788	0.641663056497	0.695324881912	0.600586230147	0.844059969837	0.564454841206	0.626824564389	0.469525715743	0.506295855641	0.267869462981	0.43741837201	0.417592624078	0.534381731305	0.439799236647	0.515955453371	0.399975089718	0.528347236712
SAMPLE_112519	0.366489921498	0.514778420868	0.407179543274	0.288629433955	0.434693415273	0.410767787618	0.313156056772	0.495903091406	0.440182774855	0.452509542409	0.408288444147	0.438369395004	0.440896032334	0.462203533404	0.347522672269	0.555753330059	0.620521265659	0.541338150115	0.881326252368	0.694360472473	0.662027185961	0.773801122691	0.638765821816	0.616369268615	0.631056545436	0.605028139971	0.746426730047	0.609939804153	0.590367165298	0.522125175693	0.613371484402	0.304959160585	0.462741032641	0.0	0.620686619647	0.539125662807	0.49950513411	0.580574991394	0.401228985387	0.325742988191	0.220019099071	0.360413987522	0.399969696045	0.370088898438	0.329618297011	0.711235773241	0.736726428392	0.659643442438	0.8569273414	0.586036149457	0.548024675777	0.526218531005	0.461852438953	0.56925777504	0.489874089061	0.528435043168	0.590371771015	0.54176012797	0.624046533793	0.591905975028	0.491716795208
SAMPLE_112534	0.498293959928	0.484441775795	0.609459524975	0.548759123834	0.492829708784	0.529105801041	0.550064315153	0.441489366175	0.539756155632	0.519010509984	0.455083463312	0.467304451564	0.520944015853	0.419591751574	0.580025381169	0.413028793342	0.331757961891	0.262209274612	0.838805355533	0.623638417143	0.531987627398	0.682555296091	0.495583509282	0.479811504414	0.42155020812	0.511911412998	0.643835276725	0.524173988379	0.350731172954	0.365893494909	0.722692044209	0.58705640685	0.51193143842	0.620686619647	0.0	0.301267906109	0.416007650371	0.326222343531	0.487299887826	0.604188950702	0.567751723824	0.539959258661	0.605272354365	0.537881220693	0.596407380408	0.594968579993	0.643170704768	0.522214270374	0.81099245154	0.409867085701	0.47637279394	0.54167129377	0.453195471395	0.488463871837	0.408103747883	0.572459676746	0.45597183956	0.389629511613	0.299417224073	0.414931033111	0.611187198885
SAMPLE_112535	0.326642166266	0.412428211765	0.475088299858	0.414257737539	0.355335000993	0.520339278946	0.459956286135	0.385700304588	0.511989306763	0.330332693943	0.28508564754	0.356429577522	0.420800171907	0.335953963894	0.403285289364	0.384362825971	0.372774950808	0.37392188775	0.848300032255	0.5262373784	0.504054121434	0.641750408187	0.369983513769	0.403474547783	0.406457237124	0.380475153851	0.630166158674	0.550361168047	0.252719392282	0.263419464797	0.706864653459	0.433757326507	0.444932159619	0.539125662807	0.301267906109	0.0	0.257061303703	0.404472503793	0.285744128134	0.525520591316	0.459862986886	0.423802927483	0.464551777622	0.348302337877	0.515746406459	0.5845960575	0.605533353797	0.45296513958	0.804388526632	0.35521037682	0.360195203764	0.394331316616	0.379262907669	0.405641063923	0.310584776026	0.453320579788	0.3919123905	0.28487359315	0.233586849716	0.239051865573	0.590064062912
SAMPLE_112536	0.273475951191	0.347105385544	0.433440311609	0.376256936746	0.288410942147	0.539126607865	0.406153776465	0.50778567685	0.360843787483	0.30629587559	0.223152095898	0.288292235897	0.526905688747	0.432063424355	0.325613236426	0.456566235589	0.409947464025	0.501961824706	0.875096948961	0.604954775683	0.621952846078	0.719359282502	0.465841650646	0.508098458918	0.539023139058	0.509145396664	0.702772652252	0.546555335426	0.348298727605	0.367332270188	0.684188071104	0.396172021216	0.370157964034	0.49950513411	0.416007650371	0.257061303703	0.0	0.532435701298	0.265683076861	0.529177102044	0.387635051494	0.293291479505	0.338573105251	0.281371389426	0.475288289092	0.658410676039	0.662228925339	0.562966490395	0.845763805495	0.537319655233	0.488350094241	0.351610737916	0.287213702008	0.335739639325	0.148212445383	0.391057401698	0.503079622373	0.383458068894	0.316328117149	0.399226945369	0.548407370236
SAMPLE_112537	0.498113021724	0.521692766007	0.635881660368	0.568450161939	0.506644184236	0.585589833366	0.573444538595	0.514838629992	0.610464961175	0.541842463729	0.517890429435	0.487058157775	0.491606378524	0.476877330215	0.618004503451	0.508935922281	0.519253213384	0.317856235126	0.834939181209	0.57920407914	0.588176515684	0.681125933621	0.506827335075	0.476724364318	0.529534825045	0.506872170526	0.687647901269	0.552465734697	0.456103270875	0.326573863736	0.738096710786	0.57883778038	0.557063710548	0.580574991394	0.326222343531	0.404472503793	0.532435701298	0.0	0.502900897987	0.58287048378	0.553370557814	0.585040647044	0.594077828322	0.536220008414	0.622701596569	0.650087708366	0.673742376112	0.544010144665	0.80285380938	0.457505568171	0.544160910833	0.42223999561	0.517978909905	0.545345320425	0.541711885306	0.601998559037	0.428167650855	0.414150100532	0.425088418541	0.408712395869	0.635165572349
SAMPLE_112512	0.122194116287	0.320736756271	0.355539142981	0.208390410757	0.156334859448	0.445106663823	0.282940774828	0.480260697496	0.475101560336	0.219395601341	0.135309446328	0.0958983318826	0.49460209011	0.462960867737	0.338248540485	0.544002453864	0.520652703984	0.478880961616	0.878379240798	0.618813150538	0.603110337638	0.738000813345	0.538689954947	0.566473193506	0.534239220648	0.485681250591	0.729750394563	0.510821234027	0.371078695435	0.299512246733	0.679508792312	0.276738958545	0.30178570601	0.401228985387	0.487299887826	0.285744128134	0.265683076861	0.502900897987	0.0	0.356378860336	0.308740502923	0.315508579216	0.375520822571	0.169342054998	0.484792240977	0.66964235716	0.681112363823	0.610608336335	0.847738709805	0.455794074651	0.463799694527	0.358808318303	0.393918138652	0.341296263236	0.269801873149	0.299693630702	0.579244271776	0.368878185085	0.4348521502	0.350244749414	0.517320856226
SAMPLE_112513	0.304179004111	0.434266975025	0.397197772196	0.243553992131	0.381852772688	0.401039755352	0.249261104241	0.487738246008	0.441411602399	0.429916309622	0.347872614979	0.382815573557	0.408158499741	0.455215000821	0.387376802932	0.577959175557	0.63597404199	0.52741805426	0.90164227338	0.726667548975	0.699992162415	0.801385761584	0.690177354108	0.647024825272	0.660127897872	0.62935117816	0.787325022501	0.513248784892	0.576294022614	0.482946755387	0.605570049195	0.303773948145	0.473673013509	0.325742988191	0.604188950702	0.525520591316	0.529177102044	0.58287048378	0.356378860336	0.0	0.256166027851	0.377039687679	0.427427370774	0.400409935678	0.461227450416	0.750091950694	0.775290202437	0.715575994651	0.881861050482	0.581572166384	0.534108114326	0.538325040103	0.508478556421	0.555844537616	0.514918043806	0.508596015749	0.584155746156	0.528361372577	0.633115703819	0.585912535251	0.299982685537
SAMPLE_112510	0.260082047697	0.417522571848	0.343459285324	0.203467760082	0.335866613197	0.362555134682	0.182146517768	0.403668114347	0.302083719271	0.363794700907	0.302635169736	0.37683445359	0.362302734201	0.350077929473	0.192963734628	0.465191327713	0.543759001008	0.487579768903	0.88212867457	0.65908094985	0.648259433335	0.759514469826	0.607600205465	0.565451744057	0.591773141039	0.578913442878	0.732754563351	0.595445729532	0.507475636067	0.43738170881	0.586762964717	0.220424804935	0.4071367144	0.220019099071	0.567751723824	0.459862986886	0.387635051494	0.553370557814	0.308740502923	0.256166027851	0.0	0.224649667653	0.295418160009	0.276902248218	0.289941353148	0.690120608553	0.724513659463	0.635900529666	0.859180923523	0.526771232658	0.49484895884	0.467690520545	0.45611094007	0.472674785189	0.383998770606	0.451810061119	0.508803563955	0.462411464614	0.550104960312	0.52162057885	0.451455841011
SAMPLE_112511	0.301671819404	0.409553651437	0.335186722796	0.24901279534	0.286035384046	0.420173137093	0.244079115223	0.438529043445	0.295533860433	0.359287845408	0.279553870618	0.336207910449	0.476009034965	0.340661931603	0.223576695675	0.462834828935	0.512019463308	0.530978343906	0.888620068938	0.667046659417	0.669213073218	0.779399640016	0.583180485361	0.62789814454	0.607346312276	0.564482547288	0.760479917368	0.596359615859	0.480000470141	0.470414889414	0.587848729076	0.280534030703	0.399284981488	0.360413987522	0.539959258661	0.423802927483	0.293291479505	0.585040647044	0.315508579216	0.377039687679	0.224649667653	0.0	0.314359665575	0.315812713181	0.38393797958	0.703073500714	0.709735627401	0.678354374035	0.872434192775	0.600966596757	0.506314189001	0.509116011151	0.425714315755	0.461740581967	0.376516654028	0.458684643265	0.522453445955	0.491460620065	0.467567413701	0.44654908102	0.453114003983
SAMPLE_112516	0.336860346108	0.469467000468	0.3481307219	0.298088704613	0.294233708059	0.493461135314	0.373637850804	0.53651314164	0.360976083998	0.43230599421	0.38041225319	0.387264219103	0.462875487073	0.374663342121	0.256625977235	0.490111953673	0.572725392963	0.584291410048	0.899897446368	0.687951697009	0.71378593745	0.786398245198	0.568746094617	0.616182159317	0.669736666261	0.611723597646	0.760220911316	0.553179756108	0.472085915374	0.47753162609	0.567570622679	0.21483462437	0.509070616601	0.399969696045	0.605272354365	0.464551777622	0.338573105251	0.594077828322	0.375520822571	0.427427370774	0.295418160009	0.314359665575	0.0	0.343516353094	0.442598764403	0.737680590527	0.744376956136	0.678318240413	0.870689428294	0.561103985296	0.505605280623	0.47955868398	0.465395485465	0.519385594857	0.359406745226	0.500061564982	0.543973643786	0.493004570475	0.510146160143	0.539472991065	0.468888960108
SAMPLE_112514	0.171256266558	0.383025843727	0.364832248445	0.244111903145	0.217916049048	0.464956812504	0.317065942895	0.491976385543	0.434388129734	0.248238070165	0.197990671275	0.247812534751	0.47972235634	0.457239863249	0.308122526597	0.54540003652	0.506569056107	0.485343612534	0.875309357224	0.611915795092	0.618561735897	0.741785917493	0.527808532041	0.555841716968	0.565538674344	0.511770005039	0.711954167833	0.550360328713	0.423700763048	0.400279430512	0.678897063015	0.241196910856	0.364652097913	0.370088898438	0.537881220693	0.348302337877	0.281371389426	0.536220008414	0.169342054998	0.400409935678	0.276902248218	0.315812713181	0.343516353094	0.0	0.451459664137	0.663763220858	0.67418317896	0.609597643729	0.847367075479	0.482401412799	0.508239614717	0.36524724755	0.363965714088	0.42313314911	0.286256982343	0.354634342842	0.582777360863	0.419328084222	0.467590708264	0.413180217241	0.552783612264
SAMPLE_112515	0.464178858855	0.468743200477	0.297547696027	0.407668277201	0.501104498509	0.444885132184	0.393515025726	0.487917394016	0.360068295887	0.361714018849	0.4724738604	0.539477166124	0.480325705047	0.400175946019	0.370887110154	0.500965343915	0.577927225373	0.523921357485	0.87537280172	0.717075948127	0.597417866928	0.73995671179	0.601925530568	0.491901630902	0.652576486565	0.645552454249	0.679354759084	0.626556410627	0.586687681371	0.534650452844	0.616727723164	0.421509381812	0.494223488788	0.329618297011	0.596407380408	0.515746406459	0.475288289092	0.622701596569	0.484792240977	0.461227450416	0.289941353148	0.38393797958	0.442598764403	0.451459664137	0.0	0.689723696468	0.718934557894	0.65702680349	0.840472927146	0.606602101806	0.571555600532	0.557364588746	0.510145184999	0.519760278803	0.500853822612	0.518414573164	0.540315327014	0.402708363129	0.606253135188	0.614507401838	0.49674009119
SAMPLE_112475	0.671795506511	0.666527710296	0.682704765668	0.708892810104	0.669336717033	0.717666436652	0.704632505555	0.572358789734	0.715072696617	0.616591004639	0.65379373521	0.695365287735	0.686502832427	0.663537391136	0.67967280862	0.641808995153	0.541908220874	0.636444254651	0.736408147962	0.517484128884	0.318307782338	0.588056177267	0.465743137122	0.478158265893	0.442062350504	0.502378683196	0.52595581294	0.760750890235	0.589172052736	0.627678119614	0.822560546607	0.717149019738	0.641663056497	0.711235773241	0.594968579993	0.5845960575	0.658410676039	0.650087708366	0.66964235716	0.750091950694	0.690120608553	0.703073500714	0.737680590527	0.663763220858	0.689723696468	0.0	0.539192614914	0.466143203592	0.64582946828	0.568422449428	0.652197177446	0.683315759885	0.633629529441	0.697115273521	0.625834892964	0.645839072803	0.62532808832	0.600934144992	0.577594087524	0.574605893457	0.798455919671
SAMPLE_112474	0.67887708779	0.728851891129	0.688177133924	0.71523770882	0.694410343188	0.747230459079	0.726923776087	0.634044133397	0.744997504065	0.632545853834	0.646932055931	0.707751096075	0.733547663937	0.723508235394	0.688569561214	0.696902578895	0.625997936464	0.658899988956	0.677808339938	0.518187765452	0.555259944482	0.523566851463	0.465900249485	0.547333078902	0.53632345915	0.529969386346	0.397936996507	0.800447946161	0.62930403402	0.666521919517	0.856541820548	0.718487956264	0.695324881912	0.736726428392	0.643170704768	0.605533353797	0.662228925339	0.673742376112	0.681112363823	0.775290202437	0.724513659463	0.709735627401	0.744376956136	0.67418317896	0.718934557894	0.539192614914	0.0	0.543927954209	0.596493050932	0.627266620625	0.693332921035	0.656816853461	0.599898984668	0.748373103022	0.634900514858	0.643114500529	0.681399056595	0.655350980025	0.570615398294	0.601568132704	0.835140627866
SAMPLE_112477	0.618374823416	0.596700107858	0.688622836577	0.670898925361	0.634601729714	0.679350068955	0.665170516074	0.539161760123	0.634180631117	0.602829308874	0.593207698269	0.64925918028	0.61739610265	0.583281354389	0.630355181374	0.539065476043	0.514022678649	0.516607363397	0.78000690195	0.480299967701	0.524452683902	0.566235178201	0.396929688405	0.406383806929	0.404503521081	0.469138606122	0.538328316586	0.71535854653	0.515146613598	0.505437035231	0.767671240959	0.673325533666	0.600586230147	0.659643442438	0.522214270374	0.45296513958	0.562966490395	0.544010144665	0.610608336335	0.715575994651	0.635900529666	0.678354374035	0.678318240413	0.609597643729	0.65702680349	0.466143203592	0.543927954209	0.0	0.708668720762	0.496325184053	0.568020441949	0.551790573165	0.53507008438	0.604980409973	0.571359649123	0.618159384617	0.527965294292	0.55327335757	0.487213610877	0.457179326467	0.759550620922
SAMPLE_112476	0.849472691026	0.840505056669	0.851909131757	0.865462667824	0.852719572705	0.866387875969	0.866708381837	0.791903919491	0.870213452866	0.824514912426	0.833718923119	0.861618599203	0.851548009941	0.850002908219	0.853129545937	0.836252100407	0.796443572531	0.804925343848	0.612791629911	0.654906819077	0.709147046689	0.598210676126	0.72615438036	0.717825190851	0.747582213079	0.719048239243	0.569759056079	0.876638157363	0.807791362292	0.813277091525	0.908344997693	0.86876280925	0.844059969837	0.8569273414	0.81099245154	0.804388526632	0.845763805495	0.80285380938	0.847738709805	0.881861050482	0.859180923523	0.872434192775	0.870689428294	0.847367075479	0.840472927146	0.64582946828	0.596493050932	0.708668720762	0.0	0.789660807625	0.817562104455	0.8307754306	0.803457648945	0.864780261307	0.832839347052	0.83346481066	0.822502317807	0.8151961056	0.779713531215	0.799941426686	0.900343491974
SAMPLE_112529	0.470518403059	0.503813477644	0.626600416356	0.54995861991	0.5016223719	0.606140916662	0.536552150925	0.479415029401	0.616790012135	0.501788893558	0.475287305207	0.498099931811	0.399619639006	0.469950294605	0.595118826733	0.499081900768	0.402672368699	0.406532777049	0.847839195815	0.575505688105	0.562115587582	0.654407770391	0.463959528789	0.51953751296	0.398125351344	0.528294264508	0.616510804933	0.615294826878	0.396138276802	0.355386893884	0.726022142588	0.553416383209	0.564454841206	0.586036149457	0.409867085701	0.35521037682	0.537319655233	0.457505568171	0.455794074651	0.581572166384	0.526771232658	0.600966596757	0.561103985296	0.482401412799	0.606602101806	0.568422449428	0.627266620625	0.496325184053	0.789660807625	0.0	0.513481362413	0.547085735528	0.521798833367	0.494626567338	0.463580388561	0.570956550471	0.525656698122	0.407007515899	0.416029752379	0.439146914588	0.633464044561
SAMPLE_112499	0.466599563181	0.603765888234	0.521261679364	0.421948649336	0.507266463721	0.565626207906	0.503228486636	0.412472857947	0.580549411291	0.481394355685	0.456459141623	0.484866933457	0.425709668306	0.434346229237	0.475883609346	0.478624696534	0.537374568159	0.505415739234	0.834247008451	0.634701664509	0.592540755162	0.73898623184	0.557849557656	0.580765589715	0.552671984556	0.54999621537	0.716933392853	0.674992370713	0.369250626837	0.443073031113	0.733726084979	0.452593951941	0.626824564389	0.548024675777	0.47637279394	0.360195203764	0.488350094241	0.544160910833	0.463799694527	0.534108114326	0.49484895884	0.506314189001	0.505605280623	0.508239614717	0.571555600532	0.652197177446	0.693332921035	0.568020441949	0.817562104455	0.513481362413	0.0	0.495292379455	0.501997185819	0.612364232288	0.455204829051	0.572259391688	0.516926544622	0.467075586128	0.459547545863	0.500818948512	0.630357896103
SAMPLE_112498	0.339452530741	0.433054414679	0.504359707581	0.409518473625	0.410055314087	0.602212134774	0.505854599803	0.523641717614	0.496477253777	0.372231865175	0.333257309544	0.383472648968	0.532432100351	0.570375871609	0.448719588845	0.613098183681	0.515221914429	0.490678770015	0.86663988512	0.590961529374	0.633557705031	0.70706951729	0.475857471552	0.541707434638	0.571901969128	0.527375583017	0.7057344959	0.609764583092	0.452100739476	0.420466688019	0.697228102465	0.424701897296	0.469525715743	0.526218531005	0.54167129377	0.394331316616	0.351610737916	0.42223999561	0.358808318303	0.538325040103	0.467690520545	0.509116011151	0.47955868398	0.36524724755	0.557364588746	0.683315759885	0.656816853461	0.551790573165	0.8307754306	0.547085735528	0.495292379455	0.0	0.337304254793	0.454488300897	0.354355197717	0.422544075705	0.417022337777	0.502017004209	0.463075855805	0.423612189811	0.639914206164
SAMPLE_112497	0.331643895777	0.442229191581	0.457759088139	0.410431657395	0.412940629969	0.573469225723	0.467012840417	0.44060335676	0.476313012094	0.38708648497	0.30436382375	0.415324521038	0.535675407949	0.532420318132	0.401878366194	0.572669882224	0.456123746402	0.40793416174	0.838625893669	0.572109318098	0.597029697209	0.68424691965	0.432692927323	0.457730009384	0.518630413634	0.452591243961	0.656766053967	0.58323790201	0.416447906569	0.457846306238	0.702333982939	0.417636851386	0.506295855641	0.461852438953	0.453195471395	0.379262907669	0.287213702008	0.517978909905	0.393918138652	0.508478556421	0.45611094007	0.425714315755	0.465395485465	0.363965714088	0.510145184999	0.633629529441	0.599898984668	0.53507008438	0.803457648945	0.521798833367	0.501997185819	0.337304254793	0.0	0.509634924677	0.267720714501	0.464392163484	0.583600273567	0.519640239753	0.360844728203	0.483286771694	0.59102677711
SAMPLE_112496	0.411585633862	0.193174545885	0.572650032488	0.504326585857	0.375712551117	0.564630094887	0.472559820926	0.565620738313	0.351452937363	0.439766413151	0.409043856143	0.364834903032	0.530559768388	0.438176438833	0.528498864158	0.541017733314	0.398591970191	0.510796233405	0.895859744258	0.696739039964	0.637996304169	0.745897490022	0.592497443227	0.60136383265	0.543143787089	0.632303815062	0.737313699536	0.541580026622	0.478953551419	0.356723237203	0.64567267848	0.534348097432	0.267869462981	0.56925777504	0.488463871837	0.405641063923	0.335739639325	0.545345320425	0.341296263236	0.555844537616	0.472674785189	0.461740581967	0.519385594857	0.42313314911	0.519760278803	0.697115273521	0.748373103022	0.604980409973	0.864780261307	0.494626567338	0.612364232288	0.454488300897	0.509634924677	0.0	0.412561713966	0.472389850001	0.518750060745	0.399413227637	0.505185363043	0.409917153726	0.556834374332
SAMPLE_112495	0.286051399208	0.418824176376	0.468575375601	0.370997939695	0.319481222798	0.564050147728	0.399140395337	0.49043809459	0.433676249367	0.317011873265	0.229836914859	0.318560431441	0.529241217706	0.489573713799	0.367844673776	0.498710923748	0.389700944216	0.478642284628	0.862143797258	0.613029344725	0.59030721239	0.714673039721	0.475097446039	0.519399817594	0.51123648258	0.516305096672	0.673461812019	0.588779984429	0.293586679791	0.391359172454	0.714675255333	0.397839277875	0.43741837201	0.489874089061	0.408103747883	0.310584776026	0.148212445383	0.541711885306	0.269801873149	0.514918043806	0.383998770606	0.376516654028	0.359406745226	0.286256982343	0.500853822612	0.625834892964	0.634900514858	0.571359649123	0.832839347052	0.463580388561	0.455204829051	0.354355197717	0.267720714501	0.412561713966	0.0	0.371886381241	0.545554224591	0.414497043873	0.294103642856	0.458375248747	0.598062140296
SAMPLE_112528	0.324635912929	0.447748775687	0.415801370378	0.3825895048	0.351286501561	0.575053104497	0.43248648603	0.603026566126	0.496406557842	0.321112154747	0.301986990047	0.343105772261	0.594541615633	0.602460684922	0.467265884522	0.593621103733	0.548862640283	0.580444177287	0.857799129242	0.624639614532	0.604263193271	0.724604601638	0.505423317605	0.56870503433	0.578623566584	0.556237014169	0.703873328441	0.637853664906	0.482013458577	0.476702993172	0.725737217277	0.423923766502	0.417592624078	0.528435043168	0.572459676746	0.453320579788	0.391057401698	0.601998559037	0.299693630702	0.508596015749	0.451810061119	0.458684643265	0.500061564982	0.354634342842	0.518414573164	0.645839072803	0.643114500529	0.618159384617	0.83346481066	0.570956550471	0.572259391688	0.422544075705	0.464392163484	0.472389850001	0.371886381241	0.0	0.616203578647	0.450564413631	0.523583726977	0.457297605569	0.654145644801
SAMPLE_112493	0.605380007372	0.459337985535	0.597617680156	0.546559545947	0.577764472386	0.575584629539	0.548574089163	0.431521607986	0.435716042747	0.566667685423	0.55868891825	0.600465041978	0.47009115305	0.356551396795	0.526424126376	0.376623761701	0.425742192097	0.539579194546	0.858664559815	0.619119061443	0.57181169	0.684792606433	0.507919370066	0.497790237562	0.48403312075	0.564051329667	0.668411997724	0.668304633784	0.480853627919	0.45240100231	0.673596524299	0.567527377804	0.534381731305	0.590371771015	0.45597183956	0.3919123905	0.503079622373	0.428167650855	0.579244271776	0.584155746156	0.508803563955	0.522453445955	0.543973643786	0.582777360863	0.540315327014	0.62532808832	0.681399056595	0.527965294292	0.822502317807	0.525656698122	0.516926544622	0.417022337777	0.583600273567	0.518750060745	0.545554224591	0.616203578647	0.0	0.480147552937	0.468682243553	0.435096303529	0.610903117359
SAMPLE_112492	0.406162123691	0.406784153893	0.433172561138	0.488240389351	0.385033916458	0.552914759909	0.462468267935	0.46218755442	0.507226954801	0.287347690725	0.411652720551	0.38773586137	0.423247080274	0.329267247913	0.541884904116	0.430156158272	0.406509137373	0.408206509422	0.855915640123	0.637811186114	0.491909265769	0.661686538958	0.483349372599	0.387261058051	0.490475048812	0.532212766967	0.623499517702	0.546483870179	0.331513477908	0.209532131866	0.704301777682	0.505878480104	0.439799236647	0.54176012797	0.389629511613	0.28487359315	0.383458068894	0.414150100532	0.368878185085	0.528361372577	0.462411464614	0.491460620065	0.493004570475	0.419328084222	0.402708363129	0.600934144992	0.655350980025	0.55327335757	0.8151961056	0.407007515899	0.467075586128	0.502017004209	0.519640239753	0.399413227637	0.414497043873	0.450564413631	0.480147552937	0.0	0.396418584715	0.37086628217	0.585980679866
SAMPLE_112491	0.446981089361	0.502039784281	0.576622383302	0.539138859507	0.446883332495	0.610166927857	0.538384409148	0.406695656317	0.547622509273	0.463880940183	0.402747321756	0.454156502817	0.544843461078	0.42735855426	0.499460099851	0.41600849533	0.3169492017	0.395797520889	0.821853686506	0.526867307591	0.523330607941	0.653556126481	0.386471271812	0.417788519183	0.420327780319	0.34932088197	0.598645367375	0.616174975395	0.28697360735	0.313672708986	0.753232684999	0.558397118562	0.515955453371	0.624046533793	0.299417224073	0.233586849716	0.316328117149	0.425088418541	0.4348521502	0.633115703819	0.550104960312	0.467567413701	0.510146160143	0.467590708264	0.606253135188	0.577594087524	0.570615398294	0.487213610877	0.779713531215	0.416029752379	0.459547545863	0.463075855805	0.360844728203	0.505185363043	0.294103642856	0.523583726977	0.468682243553	0.396418584715	0.0	0.295638850646	0.658787573703
