261	k:Fungi,p:Ascomycota(0.9987),c:Sordariomycetes(0.9403),o:Sordariales(0.9237),f:Lasiosphaeriaceae(0.8703),g:Apodus(0.7180),s:Apodus_deciduus	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Apodus	+
262	k:Fungi,p:Ascomycota(0.9989),c:Pezizomycetes(0.9403),o:Pezizales(0.9237),f:Ascobolaceae(0.8760),g:Ascobolus(0.7594),s:Ascobolus_immersus	p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus	+
263	k:Fungi,p:Ascomycota(0.7964),c:Sordariomycetes(0.1567),o:Hypocreales(0.0689),f:Unknown_23151(0.0300),g:Acremonium(0.0128),s:Acremonium_fusidioides	p:Ascomycota	+
264	k:Fungi,p:Ascomycota(0.9986),c:Sordariomycetes(0.8622),o:Sordariales(0.8187),f:Chaetomiaceae(0.7595),g:Humicola(0.5730),s:Unknown_20642	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Humicola	+
265	k:Fungi,p:Ascomycota(0.9977),c:Sordariomycetes(0.8551),o:Microascales(0.7764),f:Halosphaeriaceae(0.6930),g:Unknown_23423(0.3199),s:Unknown_18797	p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	+
266	k:Fungi,p:Basidiomycota(0.1654),c:Pucciniomycetes(0.0456),o:Pucciniales(0.0271),f:Phakopsoraceae(0.0126),g:Phakopsora(0.0055),s:Phakopsora_pachyrhizi	*	+
267	k:Fungi,p:Ascomycota(0.9993),c:Sordariomycetes(0.9803),o:Sordariales(0.9654),f:Lasiosphaeriaceae(0.9504),g:Podospora(0.9354),s:Podospora_curvicolla	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora	+
268	k:Fungi,p:Ascomycota(0.2443),c:Sordariomycetes(0.0660),o:Unknown_23029(0.0353),f:Glomerellaceae(0.0162),g:Colletotrichum(0.0070),s:Unknown_4777	*	+
269	k:Fungi,p:Ascomycota(0.0121),c:Pezizomycetes(0.0054),o:Pezizales(0.0032),f:Morchellaceae(0.0017),g:Morchella(0.0006),s:Morchella_crassipes	*	+
270	k:Fungi,p:Ascomycota(0.9984),c:Taphrinomycetes(0.9474),o:Taphrinales(0.9272),f:Protomycetaceae(0.8931),g:Protomyces(0.8215),s:Protomyces_inouyei	p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Protomycetaceae,g:Protomyces	+
271	k:Fungi,p:Basidiomycota(0.9864),c:Tremellomycetes(0.4820),o:Tremellales(0.2855),f:Unknown_26548(0.1485),g:Cryptococcus(0.0610),s:Unknown_11242	p:Basidiomycota	+
272	k:Fungi,p:Ascomycota(0.9979),c:Dothideomycetes(0.8835),o:Pleosporales(0.8293),f:Unknown_21866(0.7429),g:Shiraia(0.5520),s:Unknown_7826	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Unknown_21866,g:Shiraia	+
273	k:Fungi,p:Basidiomycota(1.0000),c:Agaricomycetes(0.9721),o:Agaricales(0.9446),f:Psathyrellaceae(0.8645),g:Unknown_24382(0.6351),s:Unknown_9878	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Unknown_24382	+
274	k:Fungi,p:Basidiomycota(0.1654),c:Agaricomycetes(0.0322),o:Agaricales(0.0191),f:Marasmiaceae(0.0090),g:Marasmius(0.0039),s:Unknown_2938	*	+
275	k:Fungi,p:Basidiomycota(1.0000),c:Microbotryomycetes(0.9988),o:Sporidiobolales(0.9793),f:Unknown_26517(0.8817),g:Sporobolomyces(0.7801),s:Unknown_2041	p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26517,g:Sporobolomyces	+
276	k:Fungi,p:Ascomycota(0.9982),c:Sordariomycetes(0.8977),o:Sordariales(0.8717),f:Lasiosphaeriaceae(0.7927),g:Podospora(0.4591),s:Unknown_13242	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	+
277	k:Fungi,p:Ascomycota(0.9970),c:Dothideomycetes(0.8017),o:Pleosporales(0.7371),f:Phaeosphaeriaceae(0.5987),g:Sclerostagonospora(0.3663),s:Sclerostagonospora_cycadis	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	+
278	k:Fungi,p:Ascomycota(0.9507),c:Dothideomycetes(0.2600),o:Pleosporales(0.0689),f:Leptosphaeriaceae(0.0300),g:Unknown_21877(0.0128),s:Unknown_12988	p:Ascomycota	+
279	k:Fungi,p:Ascomycota(0.9993),c:Dothideomycetes(0.9737),o:Pleosporales(0.9550),f:Sporormiaceae(0.9218),g:Sporormiella(0.8422),s:Sporormiella_irregularis	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella	+
280	k:Fungi,p:Basidiomycota(0.1654),c:Agaricomycetes(0.0456),o:Cantharellales(0.0271),f:Cantharellaceae(0.0126),g:Pterygellus(0.0055),s:Pterygellus_polymorphus	*	+
281	k:Fungi,p:Basidiomycota(0.9863),c:Tremellomycetes(0.4820),o:Tremellales(0.2855),f:Unknown_26548(0.1802),g:Cryptococcus(0.0803),s:Cryptococcus_carnescens	p:Basidiomycota	+
282	k:Fungi,p:Basidiomycota(0.9995),c:Agaricostilbomycetes(0.9885),o:Agaricostilbales(0.9862),f:Agaricostilbaceae(0.7761),g:Bensingtonia(0.5937),s:Unknown_16421	p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Agaricostilbaceae,g:Bensingtonia	+
283	k:Fungi,p:Basidiomycota(0.1654),c:Pucciniomycetes(0.0456),o:Pucciniales(0.0271),f:Phakopsoraceae(0.0126),g:Phakopsora(0.0055),s:Phakopsora_pachyrhizi	*	+
284	k:Fungi,p:Ascomycota(0.9720),c:Eurotiomycetes(0.2600),o:Chaetothyriales(0.1127),f:Herpotrichiellaceae(0.0506),g:Phaeococcomyces(0.0227),s:Phaeococcomyces_nigricans	p:Ascomycota	+
285	k:Fungi,p:Ascomycota(0.4020),c:Eurotiomycetes(0.1113),o:Eurotiales(0.0521),f:Elaphomycetaceae(0.0231),g:Elaphomyces(0.0099),s:Elaphomyces_maculatus	*	+
286	k:Fungi,p:Basidiomycota(1.0000),c:Tremellomycetes(0.9984),o:Tremellales(0.9978),f:Unknown_26548(0.8588),g:Cryptococcus(0.6972),s:Cryptococcus_dimennae	p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26548,g:Cryptococcus	+
287	k:Fungi,p:Zygomycota(0.1654),c:Unknown_27245(0.0456),o:Entomophthorales(0.0271),f:Entomophthoraceae(0.0126),g:Pandora(0.0055),s:Pandora_nouryi	*	+
288	k:Fungi,p:Basidiomycota(0.9999),c:Microbotryomycetes(0.9705),o:Sporidiobolales(0.9480),f:Unknown_26517(0.9160),g:Sporobolomyces(0.9043),s:Sporobolomyces_coprosmae	p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26517,g:Sporobolomyces	+
289	k:Protista,p:Cercozoa(0.9863),c:Unknown_27658(0.3945),o:Unknown_27659(0.1777),f:Unknown_27660(0.0942),g:Unknown_27661(0.0420),s:Unknown_17142	p:Cercozoa	+
290	k:Fungi,p:Ascomycota(0.1654),c:Sordariomycetes(0.0456),o:Hypocreales(0.0271),f:Hypocreaceae(0.0126),g:Trichoderma(0.0055),s:Trichoderma_asperellum	*	+
291	k:Fungi,p:Ascomycota(0.2443),c:Sordariomycetes(0.0660),o:Hypocreales(0.0353),f:Hypocreaceae(0.0162),g:Trichoderma(0.0070),s:Trichoderma_asperellum	*	+
292	k:Fungi,p:Ascomycota(0.9985),c:Leotiomycetes(0.8551),o:Helotiales(0.8081),f:Unknown_22497(0.6930),g:Rhynchosporium(0.4824),s:Rhynchosporium_agropyri	p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22497	+
293	k:Fungi,p:Ascomycota(1.0000),c:Sordariomycetes(0.9803),o:Hypocreales(0.9689),f:Nectriaceae(0.9446),g:Fusarium(0.6765),s:Unknown_3148	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	+
294	k:Fungi,p:Ascomycota(0.9991),c:Sordariomycetes(0.9672),o:Hypocreales(0.9237),f:Unknown_23151(0.8817),g:Acremonium(0.7801),s:Acremonium_persicinum	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Unknown_23151,g:Acremonium	+
295	k:Fungi,p:Ascomycota(0.0121),c:Dothideomycetes(0.0054),o:Capnodiales(0.0032),f:Teratosphaeriaceae(0.0017),g:Unknown_21802(0.0006),s:Unknown_12782	*	+
296	k:Fungi,p:Ascomycota(0.9973),c:Dothideomycetes(0.8163),o:Pleosporales(0.6602),f:Leptosphaeriaceae(0.5644),g:Plenodomus(0.3431),s:Plenodomus_collinsoniae	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae	+
297	k:Fungi,p:Basidiomycota(0.0121),c:Agaricomycetes(0.0054),o:Agaricales(0.0032),f:Entolomataceae(0.0017),g:Entoloma(0.0006),s:Entoloma_rhodopolium	*	+
298	k:Fungi,p:Ascomycota(0.2443),c:Sordariomycetes(0.0660),o:Hypocreales(0.0353),f:Hypocreaceae(0.0162),g:Trichoderma(0.0070),s:Trichoderma_longibrachiatum	*	+
299	k:Fungi,p:Ascomycota(0.0924),c:Sordariomycetes(0.0322),o:Hypocreales(0.0191),f:Hypocreaceae(0.0090),g:Trichoderma(0.0039),s:Trichoderma_asperellum	*	+
300	k:Fungi,p:Basidiomycota(0.0522),c:Agaricomycetes(0.0188),o:Boletales(0.0112),f:Paxillaceae(0.0053),g:Hydnomerulius(0.0022),s:Hydnomerulius_pinastri	*	+
301	k:Fungi,p:Basidiomycota(0.0924),c:Agaricomycetes(0.0322),o:Agaricales(0.0191),f:Schizophyllaceae(0.0090),g:Schizophyllum(0.0039),s:Schizophyllum_commune	*	+
302	k:Fungi,p:Ascomycota(0.3231),c:Dothideomycetes(0.0887),o:Pleosporales(0.0437),f:Unknown_21858(0.0162),g:Paraphoma(0.0070),s:Unknown_14490	*	+
303	k:Fungi,p:Ascomycota(0.9864),c:Pezizomycetes(0.6238),o:Pezizales(0.5009),f:Ascobolaceae(0.3584),g:Unknown_22656(0.1219),s:Unknown_17130	p:Ascomycota,c:Pezizomycetes,o:Pezizales	+
304	k:Fungi,p:Basidiomycota(0.9999),c:Agaricomycetes(0.9869),o:Agaricales(0.9758),f:Psathyrellaceae(0.9160),g:Coprinopsis(0.9043),s:Coprinopsis_radiata	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis	+
305	k:Fungi,p:Basidiomycota(0.1654),c:Agaricomycetes(0.0456),o:Boletales(0.0191),f:Paxillaceae(0.0090),g:Hydnomerulius(0.0039),s:Hydnomerulius_pinastri	*	+
306	k:Fungi,p:Ascomycota(0.9988),c:Sordariomycetes(0.9474),o:Sordariales(0.9272),f:Lasiosphaeriaceae(0.8931),g:Unknown_23523(0.6765),s:Unknown_7404	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23523	+
307	k:Fungi,p:Basidiomycota(0.9984),c:Microbotryomycetes(0.9190),o:Microbotryales(0.7975),f:Microbotryaceae(0.6265),g:Microbotryum(0.3663),s:Microbotryum_shastense	p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Microbotryaceae	+
308	k:Fungi,p:Basidiomycota(0.0522),c:Agaricomycetes(0.0188),o:Agaricales(0.0112),f:Strophariaceae(0.0053),g:Pholiota(0.0022),s:Pholiota_adiposa	*	+
309	k:Fungi,p:Glomeromycota(0.2443),c:Glomeromycetes(0.0660),o:Diversisporales(0.0353),f:Acaulosporaceae(0.0162),g:Acaulospora(0.0070),s:Unknown_6104	*	+
310	k:Fungi,p:Basidiomycota(1.0000),c:Tremellomycetes(0.9980),o:Tremellales(0.9956),f:Unknown_26545(0.9160),g:Bullera(0.9043),s:Bullera_unica	p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26545,g:Bullera	+
311	k:Fungi,p:Basidiomycota(0.2443),c:Agaricomycetes(0.0660),o:Agaricales(0.0353),f:Strophariaceae(0.0162),g:Pholiota(0.0070),s:Pholiota_adiposa	*	+
312	k:Fungi,p:Basidiomycota(1.0000),c:Agaricomycetes(0.9836),o:Agaricales(0.9723),f:Psathyrellaceae(0.9618),g:Parasola(0.7180),s:Parasola_leiocephala	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Parasola	+
313	k:Fungi,p:Basidiomycota(0.9999),c:Microbotryomycetes(0.9615),o:Sporidiobolales(0.9342),f:Unknown_26516(0.9046),g:Rhodotorula(0.8629),s:Rhodotorula_minuta	p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Unknown_26516,g:Rhodotorula	+
314	k:Fungi,p:Zygomycota(0.6386),c:Unknown_27243(0.1793),o:Entomophthorales(0.0774),f:Ancylistaceae(0.0334),g:Conidiobolus(0.0142),s:Conidiobolus_coronatus	p:Zygomycota	+
315	k:Fungi,p:Ascomycota(0.9978),c:Dothideomycetes(0.8480),o:Pleosporales(0.7975),f:Phaeosphaeriaceae(0.6431),g:Unknown_21895(0.4127),s:Unknown_12372	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	+
316	k:Fungi,p:Neocallimastigomycota(1.0000),c:Neocallimastigomycetes(0.9988),o:Neocallimastigales(0.9990),f:Neocallimastigaceae(0.9984),g:Unknown_27230(0.6765),s:Unknown_471	p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Unknown_27230	+
317	k:Fungi,p:Ascomycota(0.9976),c:Dothideomycetes(0.8622),o:Pleosporales(0.8187),f:Didymosphaeriaceae(0.5644),g:Roussoella(0.3431),s:Roussoella_intermedia	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	+
318	k:Fungi,p:Ascomycota(0.0522),c:Dothideomycetes(0.0188),o:Pleosporales(0.0112),f:Phaeosphaeriaceae(0.0053),g:Vrystaatia(0.0022),s:Vrystaatia_aloeicola	*	+
319	k:Protista,p:Cercozoa(0.9982),c:Unknown_27638(0.5944),o:Unknown_27639(0.4578),f:Unknown_27640(0.3236),g:Unknown_27641(0.1665),s:Unknown_15541	p:Cercozoa,c:Unknown_27638	+
320	k:Fungi,p:Basidiomycota(0.4020),c:Agaricomycetes(0.1113),o:Agaricales(0.0521),f:Hygrophoraceae(0.0231),g:Gliophorus(0.0099),s:Unknown_1647	*	+
321	k:Fungi,p:Ascomycota(0.9989),c:Leotiomycetes(0.9672),o:Helotiales(0.8928),f:Unknown_22503(0.8645),g:Tetracladium(0.7180),s:Tetracladium_marchalianum	p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22503,g:Tetracladium	+
322	k:Fungi,p:Basidiomycota(0.9986),c:Agaricomycetes(0.9474),o:Agaricales(0.9140),f:Psathyrellaceae(0.7429),g:Coprinopsis(0.5288),s:Coprinopsis_narcotica	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis	+
323	k:Fungi,p:Ascomycota(0.9975),c:Dothideomycetes(0.8480),o:Capnodiales(0.7975),f:Mycosphaerellaceae(0.7262),g:Pseudocercospora(0.5288),s:Pseudocercospora_sphaerellae-eugeniae	p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Pseudocercospora	+
324	k:Fungi,p:Ascomycota(0.9967),c:Sordariomycetes(0.6992),o:Sordariales(0.5834),f:Chaetomiaceae(0.4270),g:Chaetomium(0.2433),s:Chaetomium_jatrophae	p:Ascomycota,c:Sordariomycetes,o:Sordariales	+
325	k:Fungi,p:Ascomycota(1.0000),c:Eurotiomycetes(0.9819),o:Eurotiales(0.9619),f:Trichocomaceae(0.9504),g:Penicillium(0.8836),s:Penicillium_coprobium	p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	+
326	k:Fungi,p:Basidiomycota(0.2443),c:Agaricomycetes(0.0660),o:Agaricales(0.0353),f:Strophariaceae(0.0162),g:Pholiota(0.0070),s:Pholiota_adiposa	*	+
327	k:Fungi,p:Ascomycota(0.9993),c:Leotiomycetes(0.8693),o:Helotiales(0.8293),f:Unknown_22473(0.6597),g:Glarea(0.4359),s:Glarea_lozoyensis	p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Unknown_22473	+
328	k:Fungi,p:Basidiomycota(0.1654),c:Pucciniomycetes(0.0456),o:Pucciniales(0.0271),f:Phakopsoraceae(0.0126),g:Phakopsora(0.0055),s:Phakopsora_pachyrhizi	*	+
329	k:Fungi,p:Ascomycota(0.9999),c:Leotiomycetes(0.9672),o:Helotiales(0.9411),f:Helotiaceae(0.7927),g:Articulospora(0.6144),s:Unknown_12178	p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Articulospora	+
330	k:Fungi,p:Basidiomycota(0.1654),c:Pucciniomycetes(0.0456),o:Pucciniales(0.0271),f:Phakopsoraceae(0.0126),g:Phakopsora(0.0055),s:Phakopsora_pachyrhizi	*	+
331	k:Fungi,p:Basidiomycota(1.0000),c:Agaricomycetes(0.9770),o:Agaricales(0.9550),f:Psathyrellaceae(0.8645),g:Coprinopsis(0.7180),s:Coprinopsis_cinerea	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis	+
332	k:Fungi,p:Neocallimastigomycota(1.0000),c:Neocallimastigomycetes(0.9985),o:Neocallimastigales(0.9983),f:Neocallimastigaceae(0.9978),g:Piromyces(0.6765),s:Unknown_7295	p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales,f:Neocallimastigaceae,g:Piromyces	+
333	k:Fungi,p:Ascomycota(0.9989),c:Sordariomycetes(0.9474),o:Sordariales(0.9272),f:Chaetomiaceae(0.8931),g:Humicola(0.6351),s:Humicola_grisea	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Humicola	+
334	k:Protista,p:Unknown_27552(0.5598),c:Unknown_27553(0.1567),o:Unknown_27554(0.0689),f:Unknown_27555(0.0300),g:Unknown_27556(0.0128),s:Unknown_7678	p:Unknown_27552	+
335	k:Fungi,p:Ascomycota(1.0000),c:Eurotiomycetes(0.9737),o:Eurotiales(0.9446),f:Trichocomaceae(0.9103),g:Penicillium(0.6972),s:Penicillium_novae-zeelandiae	p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	+
336	k:Plantae,p:Chlorophyta(0.4809),c:Unknown_27544(0.1340),o:Unknown_27545(0.0605),f:Unknown_27546(0.0265),g:Unknown_27547(0.0113),s:Unknown_6457	*	+
337	k:Fungi,p:Ascomycota(0.9972),c:Sordariomycetes(0.8017),o:Sordariales(0.7552),f:Lasiosphaeriaceae(0.6597),g:Podospora(0.4359),s:Podospora_longicaudata	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	+
338	k:Fungi,p:Basidiomycota(0.9999),c:Agaricomycetes(0.9852),o:Agaricales(0.9654),f:Strophariaceae(0.9561),g:Psilocybe(0.8629),s:Psilocybe_coprophila	p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Psilocybe	+
339	k:Fungi,p:Ascomycota(0.0924),c:Sordariomycetes(0.0322),o:Hypocreales(0.0191),f:Hypocreaceae(0.0090),g:Trichoderma(0.0039),s:Trichoderma_asperellum	*	+
340	k:Fungi,p:Ascomycota(1.0000),c:Eurotiomycetes(0.9770),o:Eurotiales(0.9446),f:Trichocomaceae(0.7595),g:Penicillium(0.5730),s:Penicillium_bialowiezense	p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium	+
341	k:Fungi,p:Ascomycota(0.0121),c:Lecanoromycetes(0.0054),o:Lecanorales(0.0032),f:Lecanoraceae(0.0017),g:Circinaria(0.0006),s:Unknown_15561	*	+
342	k:Fungi,p:Ascomycota(0.3231),c:Dothideomycetes(0.0887),o:Pleosporales(0.0437),f:Leptosphaeriaceae(0.0162),g:Leptosphaeria(0.0070),s:Unknown_16504	*	+
343	k:Protista,p:Cercozoa(0.2443),c:Unknown_27594(0.0456),o:Unknown_27595(0.0271),f:Unknown_27596(0.0126),g:Unknown_27597(0.0055),s:Unknown_1291	*	+
344	k:Fungi,p:Basidiomycota(0.4809),c:Microbotryomycetes(0.1340),o:Sporidiobolales(0.0605),f:Unknown_26516(0.0265),g:Rhodotorula(0.0113),s:Unknown_11797	*	+
345	k:Protista,p:Cercozoa(0.4020),c:Unknown_27674(0.0887),o:Unknown_27675(0.0437),f:Unknown_27676(0.0196),g:Unknown_27677(0.0084),s:Unknown_20123	*	+
346	k:Fungi,p:Ascomycota(0.7175),c:Dothideomycetes(0.1793),o:Pleosporales(0.0774),f:Phaeosphaeriaceae(0.0265),g:Phaeosphaeria(0.0113),s:Phaeosphaeria_halima	p:Ascomycota	+
347	k:Fungi,p:Ascomycota(0.9980),c:Unknown_21621(0.7870),o:Unknown_21622(0.7371),f:Unknown_21623(0.6431),g:Wojnowicia(0.4127),s:Wojnowicia_viburni	p:Ascomycota,c:Unknown_21621,o:Unknown_21622,f:Unknown_21623	+
348	k:Fungi,p:Ascomycota(0.7175),c:Sordariomycetes(0.2020),o:Sordariales(0.0774),f:Lasiosphaeriaceae(0.0334),g:Cercophora(0.0113),s:Unknown_13859	p:Ascomycota	+
349	k:Fungi,p:Basidiomycota(0.0522),c:Agaricomycetes(0.0188),o:Agaricales(0.0112),f:Hygrophoraceae(0.0017),g:Gliophorus(0.0006),s:Unknown_1647	*	+
350	k:Fungi,p:Chytridiomycota(0.9862),c:Chytridiomycetes(0.4820),o:Lobulomycetales(0.1480),f:Lobulomycetaceae(0.0689),g:Lobulomyces(0.0325),s:Lobulomyces_poculatus	p:Chytridiomycota	+
351	k:Fungi,p:Ascomycota(0.9992),c:Sordariomycetes(0.9474),o:Diaporthales(0.9272),f:Gnomoniaceae(0.8426),g:Gnomoniopsis(0.6765),s:Gnomoniopsis_idaeicola	p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Gnomoniaceae,g:Gnomoniopsis	+
352	k:Fungi,p:Ascomycota(0.9994),c:Pezizomycetes(0.9869),o:Pezizales(0.9828),f:Ascobolaceae(0.9824),g:Unknown_22656(0.4359),s:Unknown_17130	p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae	+
353	k:Fungi,p:Ascomycota(0.9980),c:Sordariomycetes(0.8693),o:Sordariales(0.8293),f:Lasiosphaeriaceae(0.7761),g:Podospora(0.5937),s:Podospora_longicaudata	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora	+
354	k:Fungi,p:Ascomycota(0.4020),c:Sordariomycetes(0.1113),o:Hypocreales(0.0521),f:Hypocreaceae(0.0231),g:Trichoderma(0.0099),s:Trichoderma_asperellum	*	+
355	k:Fungi,p:Ascomycota(0.1654),c:Saccharomycetes(0.0322),o:Saccharomycetales(0.0191),f:Unknown_22945(0.0090),g:Candida(0.0039),s:Unknown_18940	*	+
356	k:Fungi,p:Ascomycota(0.9938),c:Leotiomycetes(0.6532),o:Helotiales(0.5322),f:Hyaloscyphaceae(0.3927),g:Hyaloscypha(0.2177),s:Unknown_20976	p:Ascomycota,c:Leotiomycetes,o:Helotiales	+
357	k:Fungi,p:Ascomycota(0.9979),c:Sordariomycetes(0.8622),o:Microascales(0.8081),f:Halosphaeriaceae(0.7429),g:Unknown_23430(0.3663),s:Unknown_4997	p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	+
358	k:Fungi,p:Ascomycota(0.1654),c:Saccharomycetes(0.0456),o:Saccharomycetales(0.0271),f:Unknown_22945(0.0126),g:Candida(0.0055),s:Unknown_18940	*	+
359	k:Fungi,p:Ascomycota(1.0000),c:Sordariomycetes(0.9737),o:Hypocreales(0.9446),f:Nectriaceae(0.9218),g:Unknown_23380(0.6558),s:Unknown_9341	p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Unknown_23380	+
360	k:Fungi,p:Glomeromycota(0.3231),c:Glomeromycetes(0.0887),o:Diversisporales(0.0437),f:Acaulosporaceae(0.0196),g:Acaulospora(0.0084),s:Unknown_6104	*	+
361	k:Plantae,p:Unknown_27341(0.9908),c:Unknown_27342(0.6992),o:Unknown_27343(0.5834),f:Unknown_27344(0.4614),g:Unknown_27345(0.2689),s:Unknown_14157	p:Unknown_27341,c:Unknown_27342,o:Unknown_27343	+
362	k:Fungi,p:Ascomycota(0.9879),c:Dothideomycetes(0.5944),o:Pleosporales(0.4578),f:Unknown_21843(0.2519),g:Dictyosporium(0.1219),s:Dictyosporium_toruloides	p:Ascomycota,c:Dothideomycetes	+
363	k:Fungi,p:Basidiomycota(0.4809),c:Agaricomycetes(0.1340),o:Agaricales(0.0605),f:Schizophyllaceae(0.0265),g:Schizophyllum(0.0113),s:Schizophyllum_commune	*	+
364	k:Fungi,p:Basidiomycota(0.9984),c:Tremellomycetes(0.9190),o:Tremellales(0.9034),f:Unknown_26551(0.7595),g:Dioszegia(0.5730),s:Dioszegia_buhagiarii	p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Unknown_26551,g:Dioszegia	+
365	k:Protista,p:Unknown_27552(0.3231),c:Unknown_27553(0.0887),o:Unknown_27554(0.0437),f:Unknown_27555(0.0196),g:Unknown_27556(0.0084),s:Unknown_7678	*	+
366	k:Fungi,p:Basidiomycota(0.0924),c:Agaricomycetes(0.0322),o:Thelephorales(0.0191),f:Thelephoraceae(0.0090),g:Unknown_26192(0.0039),s:Unknown_201	*	+
367	k:Fungi,p:Ascomycota(0.9985),c:Leotiomycetes(0.8977),o:Unknown_22453(0.7764),f:Myxotrichaceae(0.6930),g:Pseudogymnoascus(0.4824),s:Pseudogymnoascus_roseus	p:Ascomycota,c:Leotiomycetes,o:Unknown_22453,f:Myxotrichaceae	+
368	k:Fungi,p:Neocallimastigomycota(0.1654),c:Neocallimastigomycetes(0.0456),o:Neocallimastigales(0.0271),f:Neocallimastigaceae(0.0126),g:Neocallimastix(0.0055),s:Neocallimastix_frontalis	*	+
369	k:Fungi,p:Ascomycota(0.9984),c:Sordariomycetes(0.9048),o:Sordariales(0.8822),f:Lasiosphaeriaceae(0.8588),g:Podospora(0.6972),s:Podospora_longicaudata	p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora	+
370	k:Fungi,p:Zygomycota(0.9984),c:Unknown_27299(0.8906),o:Mucorales(0.8611),f:Mucoraceae(0.8260),g:Mucor(0.6558),s:Mucor_hiemalis	p:Zygomycota,c:Unknown_27299,o:Mucorales,f:Mucoraceae,g:Mucor	+
371	k:Fungi,p:Ascomycota(0.9992),c:Dothideomycetes(0.9754),o:Pleosporales(0.9515),f:Phaeosphaeriaceae(0.9332),g:Phaeosphaeria(0.9354),s:Phaeosphaeria_juncicola	p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria	+
372	k:Fungi,p:Ascomycota(0.2443),c:Dothideomycetes(0.0660),o:Pleosporales(0.0353),f:Leptosphaeriaceae(0.0162),g:Leptosphaeria(0.0070),s:Unknown_16504	*	+
