	Kingdom	Phylum	Class	Order	Family	Genus	Species
247	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
250	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
251	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Mastigobasidium	NA
253	Fungi	Mucoromycota	NA	Mucorales	Mucoraceae	Mucor	Mucor fragilis
255	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
258	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stephanosporaceae	Cristinia	NA
260	Fungi	Ascomycota	Pezizomycetes	NA	NA	NA	NA
261	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
262	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
263	Fungi	NA	NA	NA	NA	NA	NA
264	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	NA
265	Fungi	NA	NA	NA	NA	NA	NA
267	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora curvicolla
270	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	NA
271	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
272	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
273	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis candidolanata
275	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	NA	NA	NA
276	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	NA
277	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
278	Fungi	NA	NA	NA	NA	NA	NA
279	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella irregularis
281	Fungi	Basidiomycota	NA	NA	NA	NA	NA
282	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	NA	NA	NA
284	Fungi	NA	NA	NA	NA	NA	NA
286	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae
288	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	NA	Sporobolomyces	NA
289	NA	NA	NA	NA	NA	NA	NA
292	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	Cadophora	NA
293	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
294	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps memorabilis
296	Fungi	Ascomycota	NA	NA	NA	NA	NA
303	Fungi	Ascomycota	NA	NA	NA	NA	NA
304	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
306	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
307	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	NA	NA	NA
310	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	Bullera	Bullera unica
312	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola hercules
313	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	NA
314	Fungi	NA	NA	NA	NA	NA	NA
315	Fungi	Ascomycota	NA	NA	NA	NA	NA
316	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	NA	NA
317	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Roussoella	NA
319	NA	NA	NA	NA	NA	NA	NA
321	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	Tetracladium	Tetracladium marchalianum
322	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
323	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
324	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
325	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	NA
327	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	NA	NA
329	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
331	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis cinerea
332	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	NA
333	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	NA
334	NA	NA	NA	NA	NA	NA	NA
335	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	NA
337	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora longicaudata
338	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Psilocybe	Psilocybe coprophila
340	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium brevicompactum
346	Fungi	NA	NA	NA	NA	NA	NA
347	Fungi	Ascomycota	NA	NA	NA	NA	NA
348	Fungi	NA	NA	NA	NA	NA	NA
350	Fungi	NA	NA	NA	NA	NA	NA
351	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ambarignomonia	Ambarignomonia petiolorum
352	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	NA	NA
353	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora longicaudata
356	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
357	Fungi	Ascomycota	NA	NA	NA	NA	NA
359	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
361	Plantae	NA	NA	NA	NA	NA	NA
362	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
364	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	Dioszegia	Dioszegia buhagiarii
367	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
369	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora longicaudata
370	Fungi	Mucoromycota	NA	Mucorales	Mucoraceae	Mucor	Mucor hiemalis
371	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria juncicola
375	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Stachybotrys	NA
379	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis patouillardii
380	Fungi	Basidiomycota	NA	NA	NA	NA	NA
381	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
382	Fungi	NA	NA	NA	NA	NA	NA
383	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	NA
385	NA	NA	NA	NA	NA	NA	NA
387	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	Naganishia	Naganishia cerealis
389	Fungi	NA	NA	NA	NA	NA	NA
390	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
394	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Stephanonectria	Stephanonectria keithii
395	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
396	Fungi	NA	NA	NA	NA	NA	NA
397	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
398	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
401	Fungi	Ascomycota	NA	NA	NA	NA	NA
402	Protista	NA	NA	NA	NA	NA	NA
404	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	NA	NA
405	Fungi	NA	NA	NA	NA	NA	NA
407	Fungi	Mucoromycota	NA	Mucorales	Pilobolaceae	Pilobolus	Pilobolus crystallinus
409	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma	NA
410	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
411	Fungi	NA	NA	NA	NA	NA	NA
412	Fungi	NA	NA	NA	NA	NA	NA
414	Fungi	NA	NA	NA	NA	NA	NA
417	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
418	Fungi	NA	NA	NA	NA	NA	NA
419	Fungi	NA	NA	NA	NA	NA	NA
420	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia cibodasensis
421	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Ascobolus immersus
422	Fungi	NA	NA	NA	NA	NA	NA
428	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	Tremella	NA
429	Plantae	NA	NA	NA	NA	NA	NA
431	Plantae	NA	NA	NA	NA	NA	NA
432	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	Conocybe bulbifera
433	Fungi	NA	NA	NA	NA	NA	NA
434	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
436	Fungi	Ascomycota	NA	NA	NA	NA	NA
437	NA	NA	NA	NA	NA	NA	NA
439	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora longicaudata
440	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Occultifur	NA
443	Plantae	NA	NA	NA	NA	NA	NA
445	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora longicaudata
449	Fungi	Ascomycota	NA	NA	NA	NA	NA
453	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Keissleriella	NA
455	Fungi	NA	NA	NA	NA	NA	NA
457	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
458	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
461	Fungi	NA	NA	NA	NA	NA	NA
462	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
463	Fungi	Ascomycota	NA	NA	NA	NA	NA
465	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
467	Plantae	NA	NA	NA	NA	NA	NA
471	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
472	Plantae	NA	NA	NA	NA	NA	NA
475	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia eucalypti
477	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Ascochyta	NA
479	Fungi	Ascomycota	NA	NA	NA	NA	NA
481	Fungi	NA	NA	NA	NA	NA	NA
483	Fungi	Ascomycota	NA	NA	NA	NA	NA
485	Fungi	Ascomycota	NA	NA	NA	NA	NA
490	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiella	Leucosporidiella muscorum
491	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria pontiformis
493	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium atrosanguineum
494	Fungi	NA	NA	NA	NA	NA	NA
496	Fungi	NA	NA	NA	NA	NA	NA
497	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Ascobolus crenulatus
498	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	Cryptococcus	NA
499	Fungi	NA	NA	NA	NA	NA	NA
501	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	NA	NA	NA
506	Fungi	NA	NA	NA	NA	NA	NA
507	NA	NA	NA	NA	NA	NA	NA
